timestamp,azimuth_cmd,azimuth_actual,azimuth_error,pitch_cmd,pitch_actual,pitch_error,azimuth_current,pitch_current,temperature,vibration,mtf,label
1.41,31.78461,31.60057,0.18405,23.26667,24.09714,-0.83047,2.9876,3.0,25.94,0.00074,0.3,normal
1.42,31.79357,31.60446,0.1891,23.17379,23.99426,-0.82047,2.9947,2.9907,25.93,0.00109,0.3,normal
1.43,31.8011,31.61271,0.18839,23.08091,23.89873,-0.81782,2.9918,2.9771,25.9,0.00341,0.3,normal
1.44,31.80729,31.61738,0.18991,22.98805,23.80156,-0.81351,3.0114,2.9766,26.0,0.00411,0.3,normal
1.45,31.81218,31.62973,0.18246,22.89524,23.67377,-0.77853,3.0093,3.0,25.95,0.00361,0.3,normal
1.46,31.81587,31.63454,0.18132,22.80249,23.54129,-0.7388,3.0122,3.0,25.75,0.00231,0.3,normal
1.47,31.8184,31.64786,0.17054,22.70981,23.41542,-0.70561,3.0242,3.0,26.22,0.00198,0.3,normal
1.48,31.81986,31.65578,0.16408,22.61722,23.28846,-0.67124,2.9976,2.9907,26.0,0.00072,0.3,normal
1.49,31.8203,31.67109,0.14921,22.52474,23.17117,-0.64644,2.994,3.0,25.93,0.00284,0.3,normal
1.5,31.81981,31.67913,0.14067,22.43238,23.05245,-0.62007,2.9891,2.9773,25.88,0.00238,0.3,normal
1.51,31.81844,31.69351,0.12492,22.34016,22.94463,-0.60446,2.9923,3.0,26.17,0.00062,0.3,normal
1.52,31.81627,31.698,0.11826,22.2481,22.83314,-0.58504,2.995,3.0,25.86,0.00227,0.3,normal
1.53,31.81336,31.7087,0.10466,22.1562,22.72742,-0.57122,2.9863,2.9932,26.08,0.00101,0.3,normal
1.54,31.80979,31.71212,0.09766,22.06449,22.61751,-0.55302,3.0133,3.0,25.98,0.00028,0.3,normal
1.55,31.80562,31.72111,0.08451,21.97297,22.51574,-0.54277,2.9882,3.0,25.99,0.00195,0.3,normal
1.56,31.80092,31.72394,0.07698,21.88166,22.40574,-0.52407,2.9992,3.0,25.91,0.00191,0.3,normal
1.57,31.79577,31.73175,0.06402,21.79058,22.30214,-0.51156,2.99,2.9993,25.99,0.0,0.3,normal
1.58,31.79022,31.73126,0.05896,21.69973,22.1931,-0.49337,3.0182,3.0,26.09,0.00172,0.3,normal
1.59,31.78435,31.73727,0.04707,21.60912,22.09134,-0.48222,3.0158,2.989,26.13,0.00147,0.3,normal
1.6,31.77822,31.73796,0.04027,21.51878,21.98296,-0.46418,2.9994,3.0,25.98,0.00025,0.3,normal
1.61,31.77191,31.74324,0.02867,21.4287,21.87903,-0.45033,2.9937,3.0,26.09,0.0026,0.3,normal
1.62,31.76548,31.74672,0.01875,21.33891,21.76908,-0.43017,3.0037,2.9992,26.24,0.00269,0.3,normal
1.63,31.75899,31.76215,-0.00315,21.2494,21.66419,-0.41479,2.9815,2.9968,25.86,0.0,0.3,normal
1.64,31.75252,31.76991,-0.01739,21.1602,21.55403,-0.39384,2.9872,2.9889,26.12,0.0014,0.3,normal
1.65,31.74613,31.78412,-0.03799,21.0713,21.45165,-0.38035,2.9948,2.9758,25.98,0.00205,0.3,normal
1.66,31.73989,31.79454,-0.05465,20.98273,21.3463,-0.36357,2.9914,3.0,25.97,0.00026,0.3,normal
1.67,31.73386,31.81207,-0.07821,20.89448,21.24617,-0.35169,2.9969,2.9908,26.17,0.00171,0.3,normal
1.68,31.7281,31.8249,-0.0968,20.80656,21.14222,-0.33566,3.0106,2.9868,26.06,0.00204,0.3,normal
1.69,31.72268,31.84539,-0.12271,20.71899,21.04633,-0.32734,2.9946,2.9817,25.96,0.00043,0.3,normal
1.7,31.71768,31.85802,-0.14034,20.63177,20.9428,-0.31103,2.9898,2.9569,26.35,0.00125,0.3,normal
1.71,31.71313,31.87522,-0.16209,20.54491,20.84571,-0.3008,2.9966,2.9898,26.29,0.00201,0.3,normal
1.72,31.70912,31.88568,-0.17656,20.4584,20.74326,-0.28486,3.0162,3.0,25.87,0.00051,0.3,normal
1.73,31.70571,31.90249,-0.19678,20.37227,20.64611,-0.27384,2.9953,3.0,25.94,0.00124,0.3,normal
1.74,31.70295,31.90806,-0.20511,20.28651,20.54254,-0.25603,3.0028,2.9824,26.26,0.00344,0.3,normal
1.75,31.7009,31.91699,-0.21609,20.20113,20.44476,-0.24363,3.0126,2.9904,26.13,0.00093,0.3,normal
1.76,31.69963,31.91756,-0.21793,20.11613,20.33953,-0.2234,2.995,3.0,26.4,0.00049,0.3,normal
1.77,31.6992,31.9239,-0.22471,20.03152,20.23994,-0.20841,3.0321,2.9759,26.27,0.00193,0.3,normal
1.78,31.69965,31.92405,-0.22439,19.9473,20.13391,-0.18661,2.9984,3.0,26.23,0.00118,0.3,normal
1.79,31.70106,31.93042,-0.22936,19.86347,20.03438,-0.1709,2.996,3.0,26.04,0.0007,0.3,normal
1.8,31.70348,31.93372,-0.23024,19.78004,19.92975,-0.14971,2.9884,3.0,26.27,0.00123,0.3,normal
1.81,31.70697,31.9441,-0.23713,19.69701,19.8309,-0.13389,3.0114,2.9962,26.01,0.0016,0.3,normal
1.82,31.71157,31.94839,-0.23682,19.61438,19.72783,-0.11346,3.0316,2.9935,26.4,0.00074,0.3,normal
1.83,31.71735,31.95812,-0.24078,19.53214,19.63496,-0.10281,2.9915,2.9985,26.27,0.00281,0.3,normal
1.84,31.72435,31.95763,-0.23328,19.45031,19.53674,-0.08643,2.9832,2.9961,26.09,0.00207,0.3,normal
1.85,31.73263,31.96226,-0.22963,19.36889,19.44245,-0.07356,3.0063,3.0,26.34,0.00018,0.3,normal
1.86,31.74225,31.95985,-0.2176,19.28786,19.34107,-0.05321,2.9895,2.9847,26.56,0.0024,0.3,normal
1.87,31.75325,31.9637,-0.21045,19.20723,19.24826,-0.04102,2.9899,2.9882,26.2,0.00283,0.3,normal
1.88,31.76567,31.96032,-0.19465,19.127,19.15754,-0.03053,2.9928,3.0,26.32,0.00153,0.3,normal
1.89,31.77958,31.96247,-0.18289,19.04718,19.07883,-0.03166,2.9841,2.9948,26.17,0.00166,0.3,normal
1.9,31.79502,31.95699,-0.16198,18.96774,18.99203,-0.02428,3.006,3.0,26.26,0.00355,0.3,normal
1.91,31.81202,31.95601,-0.14398,18.88871,18.91867,-0.02996,2.9987,3.0,26.02,0.00171,0.3,normal
1.92,31.83065,31.95033,-0.11968,18.81006,18.85193,-0.04187,3.0124,3.0,26.25,0.00237,0.3,normal
1.93,31.85094,31.9561,-0.10516,18.7318,18.79102,-0.05921,2.9896,2.9927,26.26,0.0027,0.3,normal
1.94,31.87293,31.95829,-0.08536,18.65393,18.72421,-0.07029,2.9881,2.9997,26.53,2e-05,0.3,normal
1.95,31.89667,31.96723,-0.07056,18.57643,18.6616,-0.08517,3.0029,2.9863,26.0,0.00125,0.3,normal
1.96,31.9222,31.97027,-0.04807,18.49931,18.5941,-0.09479,2.9827,3.0,26.23,0.00213,0.3,normal
1.97,31.94955,31.97853,-0.02898,18.42256,18.5352,-0.11265,3.0001,2.999,26.47,0.00074,0.3,normal
1.98,31.97877,31.98058,-0.00181,18.34617,18.46925,-0.12308,3.0082,3.0,26.24,0.00107,0.3,normal
1.99,32.00989,31.98896,0.02092,18.27014,18.40889,-0.13874,2.9918,2.9944,26.26,0.00192,0.3,normal
2.0,32.04294,31.99019,0.05275,18.19447,18.34152,-0.14705,3.0002,3.0,26.16,0.00011,0.3,normal
2.01,32.07796,31.99698,0.08098,18.11914,18.279,-0.15986,2.9926,3.0,26.15,0.00123,0.3,normal
2.02,32.11499,31.99752,0.11747,18.04415,18.21268,-0.16854,2.9898,2.9918,26.02,0.00279,0.3,normal
2.03,32.15406,32.00375,0.15031,17.96949,18.15571,-0.18622,2.9694,3.0,26.21,0.00019,0.3,normal
2.04,32.19518,32.00219,0.193,17.89515,18.09065,-0.1955,2.9946,3.0,26.16,0.00125,0.3,normal
2.05,32.23841,32.00763,0.23077,17.82112,18.03076,-0.20964,3.0031,2.9903,26.33,0.00243,0.3,normal
2.06,32.28375,32.00743,0.27632,17.7474,17.96714,-0.21974,3.0065,3.0,26.2,0.00108,0.3,normal
2.07,32.33124,32.01261,0.31863,17.67398,17.91047,-0.23649,3.0237,2.9884,26.25,0.00106,0.3,normal
2.08,32.38091,32.00983,0.37107,17.60084,17.85001,-0.24917,2.994,3.0,26.25,0.0027,0.3,normal
2.09,32.43276,32.01183,0.42093,17.52799,17.79589,-0.2679,3.0133,2.9925,26.32,0.01306,0.3,normal
2.1,32.48684,32.05676,0.43009,17.45539,17.7361,-0.28071,2.996,3.0,26.25,0.01341,0.3,normal
2.11,32.54316,32.17996,0.3632,17.38306,17.68016,-0.2971,3.0016,2.9881,26.18,0.00265,0.3,normal
2.12,32.60173,32.29696,0.30477,17.31096,17.619,-0.30803,3.0073,3.0,26.36,0.00201,0.3,normal
2.13,32.66258,32.41573,0.24684,17.2391,17.56668,-0.32757,2.9947,3.0,26.51,0.00178,0.3,normal
2.14,32.72571,32.51931,0.20641,17.16747,17.50724,-0.33978,3.0068,2.988,26.38,0.00308,0.3,normal
2.15,32.79116,32.62458,0.16658,17.09604,17.45524,-0.3592,3.0,2.9944,26.27,0.00193,0.3,normal
2.16,32.85892,32.71933,0.13959,17.0248,17.39785,-0.37305,2.9995,2.9959,26.35,0.00712,0.3,normal
2.17,32.92901,32.76288,0.16613,16.95376,17.34927,-0.39552,3.0066,2.9996,26.07,0.00799,0.3,normal
2.18,33.00145,32.79315,0.20829,16.88288,17.2928,-0.40992,3.017,3.0,26.36,0.00159,0.3,normal
2.19,33.07623,32.83155,0.24468,16.81216,17.24065,-0.4285,3.015,3.0,26.32,0.0005,0.3,normal
2.2,33.15337,32.86428,0.2891,16.74158,17.18149,-0.43991,2.9928,3.0,26.25,0.00225,0.3,normal
2.21,33.23287,32.90532,0.32756,16.67113,17.12839,-0.45726,2.9958,3.0,26.28,0.00219,0.3,normal
2.22,33.31474,32.94443,0.37032,16.6008,17.06665,-0.46585,2.9961,3.0,26.34,0.00077,0.3,normal
2.23,33.39898,32.99366,0.40533,16.53057,17.01088,-0.48031,2.9875,3.0,26.55,0.00198,0.3,normal
2.24,33.4856,33.03698,0.44862,16.46042,16.95304,-0.49263,3.0005,2.9841,26.57,0.00207,0.3,normal
2.25,33.57458,33.08578,0.4888,16.39034,16.90108,-0.51074,3.0168,3.0,26.27,4e-05,0.3,normal
2.26,33.66593,33.12958,0.53635,16.32031,16.8438,-0.52349,2.9779,3.0,26.34,0.00157,0.3,normal
2.27,33.75965,33.1801,0.57955,16.25033,16.79344,-0.54311,3.0034,2.9925,26.35,0.00821,0.3,normal
2.28,33.85573,33.26384,0.59189,16.18036,16.74089,-0.56053,2.9684,3.0,26.55,0.00632,0.3,normal
2.29,33.95416,33.37516,0.579,16.1104,16.69757,-0.58717,3.0085,2.9796,26.46,0.00222,0.3,normal
