timestamp,azimuth_cmd,azimuth_actual,azimuth_error,pitch_cmd,pitch_actual,pitch_error,azimuth_current,pitch_current,temperature,vibration,mtf,label
0.22,8.72925,4.92986,3.79939,27.44903,26.08784,1.36119,3.0317,3.0,27.98,0.0084,0.3,degraded
0.23,9.11253,5.28467,3.82786,27.52633,26.18153,1.34481,2.9914,3.0,28.17,0.0136,0.3,degraded
0.24,9.49402,5.62216,3.87186,27.60104,26.27354,1.3275,2.9793,3.0,28.34,0.00957,0.3,degraded
0.25,9.87368,5.97819,3.89549,27.67316,26.34326,1.32989,2.9917,2.9988,28.64,0.01144,0.3,degraded
0.26,10.25142,6.31251,3.93891,27.74269,26.41637,1.32633,2.9993,1.5195,28.39,0.01719,0.3,degraded
0.27,10.62717,6.67349,3.95367,27.80965,26.49732,1.31233,0.9247,2.9644,29.14,0.01785,0.3,degraded
0.28,11.00087,7.01988,3.98099,27.87405,26.57895,1.2951,1.0297,3.0,29.15,0.00455,0.3,degraded
0.29,11.37245,7.38621,3.98623,27.93589,26.65462,1.28128,3.0039,3.0,29.58,0.00561,0.3,degraded
0.3,11.74183,7.74649,3.99534,27.99519,26.74282,1.25236,2.9968,2.9902,29.35,0.01335,0.3,degraded
0.31,12.10896,8.1071,4.00187,28.05194,26.82724,1.2247,0.7035,3.0,29.96,0.00943,0.3,degraded
0.32,12.47378,8.47038,4.0034,28.10616,26.88995,1.21621,2.9896,3.0,30.07,0.00474,0.3,degraded
0.33,12.8362,8.8327,4.00351,28.15787,26.95862,1.19925,3.0027,2.997,30.52,0.00564,0.3,degraded
0.34,13.19618,9.18983,4.00635,28.20707,27.01997,1.18711,2.9917,2.9851,30.76,0.01148,0.3,degraded
0.35,13.55364,9.54356,4.01008,28.25378,27.08735,1.16643,2.8725,2.9867,30.98,0.01432,0.3,degraded
0.36,13.90854,9.90023,4.0083,28.298,27.14775,1.15025,3.0091,3.0,30.99,0.00767,0.3,degraded
0.37,14.2608,10.25967,4.00113,28.33975,27.21424,1.12551,3.0236,3.0,31.4,0.00082,0.3,degraded
0.38,14.61036,10.62385,3.98652,28.37904,27.27404,1.10501,3.0153,3.0,31.6,0.00387,0.3,degraded
0.39,14.95718,10.98692,3.97026,28.41589,27.34095,1.07493,2.9953,3.0,31.96,0.00164,0.3,degraded
0.4,15.30118,11.34836,3.95282,28.45031,27.4023,1.04801,1.062,3.0,32.28,0.00616,0.3,degraded
0.41,15.64233,11.70597,3.93636,28.48231,27.47122,1.01109,1.9472,3.0,32.38,0.00809,0.3,degraded
0.42,15.98055,12.06253,3.91802,28.51191,27.53437,0.97754,0.2756,2.9903,32.42,0.00756,0.3,degraded
0.43,16.3158,12.42059,3.89522,28.53912,27.60325,0.93586,3.0225,2.9954,32.9,0.00053,0.3,degraded
0.44,16.64803,12.76657,3.88145,28.56396,27.66662,0.89734,2.9804,2.9943,33.54,0.00768,0.3,degraded
0.45,16.97718,13.11699,3.86019,28.58644,27.73596,0.85049,3.0073,3.0,33.65,0.00281,0.3,degraded
0.46,17.3032,13.46439,3.83881,28.60659,27.78388,0.82271,2.9774,3.0,33.22,0.0,0.3,degraded
0.47,17.62605,13.80949,3.81655,28.62442,27.83778,0.78664,2.9967,2.9998,33.92,0.00531,0.3,degraded
0.48,17.94567,14.16712,3.77855,28.63994,27.88452,0.75542,2.9992,2.9929,34.32,0.0109,0.3,degraded
0.49,18.26202,14.50545,3.75657,28.65318,27.93717,0.71601,3.0081,2.9937,34.35,0.00169,0.3,degraded
0.5,18.57506,14.8433,3.73176,28.66414,27.98298,0.68117,3.0102,3.0,34.55,0.00591,0.3,degraded
0.51,18.88474,15.18307,3.70167,28.67286,28.03441,0.63846,3.0043,3.0,34.79,0.00267,0.3,degraded
0.52,19.19102,15.51852,3.6725,28.67935,28.08018,0.59917,2.9755,2.9774,35.17,0.01075,0.3,degraded
0.53,19.49386,15.86023,3.63363,28.68362,28.13077,0.55286,2.9996,2.9727,35.18,0.00564,0.3,degraded
0.54,19.79322,16.18753,3.60569,28.68571,28.17666,0.50905,3.0166,3.0,35.77,0.00978,0.3,degraded
0.55,20.08905,16.51866,3.57039,28.68562,28.22922,0.4564,3.0221,3.0,35.82,0.0039,0.3,degraded
0.56,20.38134,16.8473,3.53404,28.68338,28.27695,0.40643,2.6965,3.0,35.96,0.00716,0.3,degraded
0.57,20.67003,17.17209,3.49794,28.67901,28.332,0.34701,3.0241,2.9977,36.53,0.00706,0.3,degraded
0.58,20.95509,17.48908,3.46601,28.67253,28.37999,0.29254,3.0101,2.9918,36.38,0.0,0.3,degraded
0.59,21.2365,17.81193,3.42457,28.66396,28.43363,0.23033,2.9934,2.9892,36.77,0.01449,0.3,degraded
0.6,21.51422,18.11284,3.40138,28.65332,28.48108,0.17224,3.0014,2.9817,36.96,0.00671,0.3,degraded
0.61,21.78822,18.42685,3.36137,28.64064,28.53343,0.10721,3.0007,3.0,37.6,0.00829,0.3,degraded
0.62,22.05847,18.72532,3.33314,28.62594,28.57862,0.04732,2.9988,2.9787,37.42,0.0041,0.3,degraded
0.63,22.32495,19.03321,3.29174,28.60924,28.62972,-0.02048,0.2199,2.9972,37.42,0.00686,0.3,degraded
0.64,22.58763,19.33641,3.25123,28.59056,28.6758,-0.08524,2.995,3.0,37.88,0.00102,0.3,degraded
0.65,22.84649,19.64008,3.20641,28.56993,28.72871,-0.15878,3.006,2.9453,38.27,0.00748,0.3,degraded
0.66,23.1015,19.93601,3.16549,28.54737,28.77033,-0.22296,2.997,2.9915,38.57,0.00656,0.3,degraded
0.67,23.35265,20.22699,3.12567,28.5229,28.81104,-0.28814,1.5213,2.9693,39.02,0.00184,0.3,degraded
0.68,23.59992,20.51494,3.08498,28.49655,28.83789,-0.34135,3.0103,3.0,39.12,0.01481,0.3,degraded
0.69,23.84329,20.80006,3.04323,28.46834,28.86588,-0.39754,3.0121,2.6983,39.09,0.00872,0.3,degraded
0.7,24.08273,21.07139,3.01134,28.4383,28.87634,-0.43804,3.0082,3.0,39.14,0.00588,0.3,degraded
0.71,24.31825,21.33799,2.98026,28.40645,28.89308,-0.48663,2.9839,2.9268,39.71,0.00532,0.3,degraded
0.72,24.54982,21.60422,2.9456,28.37281,28.89945,-0.52664,0.4627,2.772,39.6,0.00578,0.3,degraded
0.73,24.77743,21.87398,2.90345,28.33742,28.90487,-0.56745,2.99,2.9727,39.74,0.00047,0.3,degraded
0.74,25.00108,22.13464,2.86644,28.30029,28.90172,-0.60143,1.0975,2.9909,39.96,0.00156,0.3,degraded
0.75,25.22075,22.3899,2.83086,28.26146,28.90133,-0.63987,2.9843,2.9754,40.01,0.0144,0.3,degraded
0.76,25.43645,22.64586,2.79059,28.22094,28.89081,-0.66986,2.9809,2.9524,40.27,0.0016,0.3,degraded
0.77,25.64815,22.90117,2.74698,28.17877,28.881,-0.70222,2.9993,3.0,40.47,0.00649,0.3,degraded
0.78,25.85587,23.15112,2.70475,28.13497,28.86202,-0.72705,0.8001,3.0,40.78,0.01377,0.3,degraded
0.79,26.05959,23.39809,2.66151,28.08957,28.84732,-0.75775,2.987,3.0,40.73,0.00986,0.3,degraded
0.8,26.25932,23.64112,2.61821,28.04259,28.82202,-0.77943,2.993,3.0,40.72,0.00673,0.3,degraded
0.81,26.45506,23.87845,2.57661,27.99406,28.7955,-0.80144,3.0141,2.9889,40.81,0.01496,0.3,degraded
0.82,26.64681,24.11216,2.53465,27.944,28.76176,-0.81775,1.5969,3.0,41.25,0.00451,0.3,degraded
0.83,26.83458,24.34956,2.48502,27.89245,28.73205,-0.8396,3.0065,2.9936,41.39,0.00124,0.3,degraded
0.84,27.01837,24.57404,2.44433,27.83943,28.69602,-0.8566,2.9877,2.9961,41.48,0.006,0.3,degraded
0.85,27.19818,24.80213,2.39605,27.78496,28.66418,-0.87922,2.9915,2.9943,41.64,0.00517,0.3,degraded
0.86,27.37403,25.01432,2.35971,27.72909,28.62342,-0.89433,2.1173,3.0,41.93,0.00907,0.3,degraded
0.87,27.54593,25.22415,2.32177,27.67182,28.58686,-0.91504,2.99,3.0,42.18,0.00788,0.3,degraded
0.88,27.71388,25.43271,2.28117,27.61319,28.54167,-0.92848,2.9898,3.0,41.99,0.00945,0.3,degraded
0.89,27.87791,25.63529,2.24262,27.55323,28.49883,-0.94561,2.968,2.9818,42.25,0.00873,0.3,degraded
0.9,28.03802,25.83139,2.20664,27.49196,28.44887,-0.95692,2.5217,3.0,42.46,0.01,0.3,degraded
0.91,28.19424,26.03865,2.15559,27.42941,28.40196,-0.97255,1.4181,2.99,42.3,0.01525,0.3,degraded
0.92,28.34658,26.23458,2.112,27.36561,28.34734,-0.98173,1.7148,3.0,42.55,0.00435,0.3,degraded
0.93,28.49505,26.42167,2.07338,27.30059,28.29852,-0.99793,3.0256,2.9926,42.67,0.00503,0.3,degraded
0.94,28.63969,26.60536,2.03433,27.23437,28.24246,-1.00809,3.0143,2.9113,42.6,0.00328,0.3,degraded
0.95,28.78051,26.78965,1.99086,27.16699,28.19022,-1.02323,1.3575,3.0,42.95,0.00559,0.3,degraded
0.96,28.91753,26.96739,1.95014,27.09846,28.13092,-1.03245,2.9738,3.0,43.02,0.01382,0.3,degraded
0.97,29.05079,27.14786,1.90293,27.02882,28.07651,-1.04768,2.9862,3.0,43.16,0.00799,0.3,degraded
0.98,29.1803,27.32285,1.85745,26.9581,28.01336,-1.05526,2.9857,2.9975,42.96,0.00271,0.3,degraded
0.99,29.30609,27.4931,1.81299,26.88632,27.95649,-1.07017,0.8392,2.9698,43.22,0.00969,0.3,degraded
1.0,29.4282,27.65849,1.76971,26.81351,27.89054,-1.07704,1.0863,2.9523,43.53,0.00704,0.3,degraded
1.01,29.54666,27.81333,1.73333,26.73969,27.82888,-1.08919,2.9835,2.9923,43.72,6e-05,0.3,degraded
1.02,29.66149,27.97572,1.68576,26.6649,27.76007,-1.09516,3.0191,2.9991,43.71,0.00168,0.3,degraded
1.03,29.77273,28.12711,1.64561,26.58917,27.69614,-1.10697,3.0085,2.9956,43.44,0.01736,0.3,degraded
1.04,29.88041,28.2696,1.61081,26.51251,27.60882,-1.09632,1.5327,2.9989,43.85,0.00642,0.3,degraded
1.05,29.98457,28.4208,1.56377,26.43496,27.52433,-1.08938,2.9759,0.6253,43.84,0.00927,0.3,degraded
1.06,30.08525,28.55425,1.531,26.35654,27.43543,-1.07889,1.6297,3.0,44.07,0.02008,0.3,degraded
1.07,30.18248,28.69121,1.49127,26.27729,27.36923,-1.09195,1.5954,3.0,43.96,0.00404,0.3,degraded
1.08,30.27631,28.82747,1.44885,26.19722,27.29922,-1.102,2.9929,2.9696,43.91,0.02279,0.3,degraded
1.09,30.36677,28.96303,1.40375,26.11637,27.20765,-1.09128,3.0042,0.5483,44.29,0.01521,0.3,degraded
1.1,30.45392,29.09365,1.36027,26.03476,27.10844,-1.07368,3.0073,2.9767,44.59,0.01132,0.3,degraded
1.11,30.53778,29.22652,1.31126,25.95242,27.02467,-1.07225,2.9975,3.0,44.64,0.02115,0.3,degraded
1.12,30.6184,29.33284,1.28556,25.86938,26.93561,-1.06623,2.9846,2.2078,44.69,0.02417,0.3,degraded
1.13,30.69584,29.4468,1.24904,25.78565,26.85274,-1.06709,2.9709,1.0821,44.7,0.01011,0.3,degraded
1.14,30.77013,29.56761,1.20252,25.70128,26.76352,-1.06224,3.0037,0.6556,44.81,0.02045,0.3,degraded
1.15,30.84133,29.67825,1.16308,25.61627,26.68648,-1.0702,2.2951,3.0,44.99,0.01264,0.3,degraded
1.16,30.90948,29.77784,1.13164,25.53067,26.6203,-1.08963,3.0108,3.0,44.97,0.01213,0.3,degraded
1.17,30.97463,29.88143,1.0932,25.44449,26.54443,-1.09993,0.929,0.91,45.13,0.0052,0.3,degraded
1.18,31.03683,29.9737,1.06314,25.35776,26.45206,-1.0943,3.0263,2.9975,45.51,0.00874,0.3,degraded
1.19,31.09615,30.07361,1.02254,25.27051,26.36424,-1.09373,0.5833,3.0,45.4,0.02051,0.3,degraded
1.2,31.15262,30.17633,0.97629,25.18276,26.27543,-1.09266,2.9986,3.0,45.47,0.01348,0.3,degraded
1.21,31.2063,30.27149,0.93482,25.09454,26.19093,-1.09639,2.9947,2.9948,45.56,0.0155,0.3,degraded
1.22,31.25725,30.35497,0.90228,25.00587,26.09869,-1.09283,2.9793,3.0,45.64,0.00732,0.3,degraded
1.23,31.30552,30.43939,0.86613,24.91677,26.0214,-1.10463,2.9916,3.0,45.66,0.00537,0.3,degraded
1.24,31.35118,30.50525,0.84593,24.82727,25.92107,-1.09379,2.9947,1.0404,45.85,0.00514,0.3,degraded
1.25,31.39426,30.56323,0.83103,24.7374,25.84083,-1.10344,2.9752,2.9806,45.8,0.01055,0.3,degraded
1.26,31.43485,30.61677,0.81807,24.64717,25.76265,-1.11548,2.9907,3.0,45.98,0.01092,0.3,degraded
1.27,31.47298,30.67848,0.7945,24.55661,25.70005,-1.14344,2.9919,3.0,46.02,0.00333,0.3,degraded
1.28,31.50873,30.73351,0.77522,24.46575,25.61089,-1.14514,3.0018,3.0,46.27,0.01313,0.3,degraded
1.29,31.54215,30.79354,0.74862,24.3746,25.52887,-1.15427,3.0094,1.7975,46.43,0.00169,0.3,degraded
1.3,31.57331,30.84846,0.72485,24.28319,25.4404,-1.1572,3.0115,0.6508,46.41,0.01544,0.3,degraded
1.31,31.60226,30.90909,0.69318,24.19155,25.34625,-1.1547,3.0175,2.5813,46.29,0.014,0.3,degraded
1.32,31.62908,30.96298,0.6661,24.09968,25.25346,-1.15378,3.0135,2.5081,46.83,0.01439,0.3,degraded
1.33,31.65381,31.02374,0.63007,24.00762,25.1807,-1.17307,2.9878,2.5431,46.82,0.01491,0.3,degraded
1.34,31.67653,31.07764,0.59889,23.91539,25.08416,-1.16877,2.975,1.939,46.73,0.00542,0.3,degraded
1.35,31.6973,31.13602,0.56128,23.82301,25.00257,-1.17956,3.0186,3.0,47.06,0.01238,0.3,degraded
1.36,31.71618,31.18776,0.52842,23.7305,24.89668,-1.16618,2.9986,2.554,46.88,0.00099,0.3,degraded
1.37,31.73324,31.24591,0.48734,23.63787,24.8245,-1.18662,2.9978,2.9571,47.31,0.01211,0.3,degraded
1.38,31.74855,31.2986,0.44995,23.54516,24.72593,-1.18077,2.9844,0.0776,47.26,0.00928,0.3,degraded
1.39,31.76217,31.35797,0.4042,23.45237,24.63944,-1.18707,3.0077,2.989,47.04,0.00057,0.3,degraded
1.4,31.77417,31.41229,0.36188,23.35954,24.55063,-1.1911,3.0062,2.9881,47.52,0.0056,0.3,degraded
1.41,31.78461,31.47407,0.31055,23.26667,24.45902,-1.19236,2.9876,3.0,47.55,0.00061,0.3,degraded
1.42,31.79357,31.52871,0.26486,23.17379,24.36714,-1.19335,2.9947,0.2078,47.63,0.0027,0.3,degraded
1.43,31.8011,31.58826,0.21284,23.08091,24.27007,-1.18917,2.9918,1.4405,47.74,0.01316,0.3,degraded
1.44,31.80729,31.64312,0.16417,22.98805,24.18164,-1.19359,3.0114,2.9998,47.89,0.00344,0.3,degraded
1.45,31.81218,31.70502,0.10716,22.89524,24.08893,-1.19369,3.0093,3.0,47.95,0.01082,0.3,degraded
1.46,31.81587,31.75955,0.05632,22.80249,23.99076,-1.18828,3.0122,3.0,47.88,0.00767,0.3,degraded
1.47,31.8184,31.81693,0.00147,22.70981,23.90299,-1.19318,3.0242,3.0,48.47,0.00523,0.3,degraded
1.48,31.81986,31.86272,-0.04286,22.61722,23.81033,-1.19311,2.9976,2.2065,48.38,0.00308,0.3,degraded
1.49,31.8203,31.90895,-0.08865,22.52474,23.72866,-1.20393,2.994,2.329,48.45,0.0112,0.3,degraded
1.5,31.81981,31.94363,-0.12382,22.43238,23.64182,-1.20944,2.9891,2.9773,48.49,0.00281,0.3,degraded
1.51,31.81844,31.97891,-0.16047,22.34016,23.55216,-1.212,2.9923,2.4751,48.91,4e-05,0.3,degraded
1.52,31.81627,32.00457,-0.1883,22.2481,23.45892,-1.21082,2.9796,0.7912,48.71,0.01917,0.3,degraded
1.53,31.81336,32.03162,-0.21827,22.1562,23.37559,-1.21939,2.9863,2.9941,48.98,0.01396,0.3,degraded
1.54,31.80979,32.04852,-0.23874,22.06449,23.28219,-1.2177,2.9539,2.8813,48.91,0.00763,0.3,degraded
1.55,31.80562,32.06779,-0.26217,21.97297,23.19198,-1.219,2.9882,3.0,49.02,0.01484,0.3,degraded
1.56,31.80092,32.07837,-0.27745,21.88166,23.09427,-1.21261,2.9992,0.5943,49.03,0.00785,0.3,degraded
1.57,31.79577,32.09064,-0.29487,21.79058,23.00171,-1.21113,2.99,2.9993,49.22,0.0,0.3,degraded
1.58,31.79022,32.09209,-0.30187,21.69973,22.91434,-1.21462,3.0182,3.0,49.4,0.01115,0.3,degraded
1.59,31.78435,32.09998,-0.31563,21.60912,22.82506,-1.21594,3.0158,0.5762,49.51,0.00319,0.3,degraded
1.6,31.77822,32.09988,-0.32166,21.51878,22.73287,-1.2141,2.9994,3.0,49.44,0.00215,0.3,degraded
1.61,31.77191,32.10393,-0.33202,21.4287,22.64965,-1.22095,2.9926,3.0,49.64,0.01117,0.3,degraded
1.62,31.76548,32.10035,-0.33487,21.33891,22.55773,-1.21882,3.0037,2.315,49.83,0.00536,0.3,degraded
1.63,31.75899,32.09724,-0.33824,21.2494,22.46308,-1.21368,2.9815,2.9968,49.54,0.0014,0.3,degraded
1.64,31.75252,32.08422,-0.3317,21.1602,22.3796,-1.2194,2.9872,1.3453,49.84,0.01418,0.3,degraded
1.65,31.74613,32.07753,-0.3314,21.0713,22.2989,-1.22759,2.9948,3.0,49.72,0.01335,0.3,degraded
1.66,31.73989,32.06574,-0.32585,20.98273,22.20359,-1.22087,2.9914,3.0,49.81,0.0,0.3,degraded
1.67,31.73386,32.06087,-0.32701,20.89448,22.12189,-1.22741,2.9969,3.0,50.04,0.00168,0.3,degraded
1.68,31.7281,32.05076,-0.32266,20.80656,22.01565,-1.20909,3.0106,1.8773,50.03,0.01118,0.3,degraded
1.69,31.72268,32.04763,-0.32495,20.71899,21.92657,-1.20758,2.9946,0.4282,49.99,7e-05,0.3,degraded
1.7,31.71768,32.03714,-0.31947,20.63177,21.82369,-1.19192,2.9898,2.9569,50.49,0.004,0.3,degraded
1.71,31.71313,32.03258,-0.31945,20.54491,21.7409,-1.19599,2.9966,2.9885,50.48,0.00548,0.3,degraded
1.72,31.70912,32.02146,-0.31234,20.4584,21.64855,-1.19014,3.0162,2.0536,50.16,0.0078,0.3,degraded
1.73,31.70571,32.01673,-0.31102,20.37227,21.56115,-1.18888,2.9953,3.0,50.32,0.00586,0.3,degraded
1.74,31.70295,32.00306,-0.30011,20.28651,21.49608,-1.20956,3.0028,2.9824,50.71,0.00595,0.3,degraded
1.75,31.7009,31.99426,-0.29336,20.20113,21.40536,-1.20423,3.0126,2.9904,50.67,0.00166,0.3,degraded
1.76,31.69963,31.97811,-0.27848,20.11613,21.31776,-1.20163,2.995,0.6349,51.0,0.0001,0.3,degraded
1.77,31.6992,31.9678,-0.26861,20.03152,21.23146,-1.19994,3.0321,2.9759,50.96,0.00712,0.3,degraded
1.78,31.69965,31.95123,-0.25157,19.9473,21.13423,-1.18693,2.9984,0.3215,50.99,0.01336,0.3,degraded
1.79,31.70106,31.94072,-0.23966,19.86347,21.07078,-1.2073,2.996,2.9884,50.82,0.00844,0.3,degraded
1.8,31.70348,31.92611,-0.22263,19.78004,20.98199,-1.20195,2.9884,3.0,51.07,0.01338,0.3,degraded
1.81,31.70697,31.91824,-0.21127,19.69701,20.90143,-1.20442,3.0114,2.9962,50.88,0.01402,0.3,degraded
1.82,31.71157,31.90424,-0.19268,19.61438,20.80724,-1.19286,3.0316,1.3682,51.37,0.00606,0.3,degraded
1.83,31.71735,31.89714,-0.1798,19.53214,20.72791,-1.19576,2.9915,3.0,51.27,0.00536,0.3,degraded
1.84,31.72435,31.88211,-0.15776,19.45031,20.63336,-1.18305,2.9832,2.9961,51.17,0.00148,0.3,degraded
1.85,31.73263,31.87251,-0.13988,19.36889,20.56247,-1.19359,3.0063,2.4946,51.44,0.01049,0.3,degraded
1.86,31.74225,31.85642,-0.11417,19.28786,20.47171,-1.18385,2.9895,3.0,51.69,0.01356,0.3,degraded
1.87,31.75325,31.8465,-0.09325,19.20723,20.39336,-1.18613,2.9899,2.9882,51.4,0.01307,0.3,degraded
1.88,31.76567,31.8297,-0.06402,19.127,20.29363,-1.16662,2.9928,3.0,51.59,0.00333,0.3,degraded
1.89,31.77958,31.8188,-0.03922,19.04718,20.20022,-1.15304,2.9841,1.1253,51.5,0.01407,0.3,degraded
1.9,31.79502,31.80127,-0.00625,18.96774,20.11646,-1.14871,3.006,2.9804,51.6,0.00818,0.3,degraded
1.91,31.81202,31.78915,0.02287,18.88871,20.05616,-1.16745,2.9987,2.9876,51.39,0.0,0.3,degraded
1.92,31.83065,31.77139,0.05926,18.81006,19.98691,-1.17685,3.0124,3.0,51.64,0.00326,0.3,degraded
1.93,31.85094,31.76292,0.08801,18.7318,19.92387,-1.19207,2.9896,2.9145,51.67,0.00761,0.3,degraded
1.94,31.87293,31.74972,0.12321,18.65393,19.83185,-1.17792,2.9881,1.801,51.98,0.0,0.3,degraded
1.95,31.89667,31.74311,0.15356,18.57643,19.74865,-1.17222,3.0029,3.0,51.48,0.00297,0.3,degraded
1.96,31.9222,31.73032,0.19188,18.49931,19.651,-1.15169,2.9827,2.9894,51.75,0.0185,0.3,degraded
1.97,31.94955,31.72343,0.22612,18.42256,19.56113,-1.13857,3.0001,2.999,52.1,0.0,0.3,degraded
1.98,31.97877,31.71012,0.26865,18.34617,19.47258,-1.12641,3.0082,3.0,51.91,0.01897,0.3,degraded
1.99,32.00989,31.70322,0.30667,18.27014,19.40216,-1.13202,2.9918,2.9901,51.95,0.00805,0.3,degraded
2.0,32.04294,31.68961,0.35333,18.19447,19.33348,-1.13901,3.0002,3.0,51.88,0.01135,0.3,degraded
2.01,32.07796,31.6817,0.39626,18.11914,19.25255,-1.13341,2.9926,3.0,51.96,0.01422,0.3,degraded
2.02,32.11499,31.66782,0.44717,18.04415,19.1855,-1.14135,2.9898,2.9918,51.92,0.00922,0.3,degraded
2.03,32.15406,31.66371,0.49035,17.96949,19.11197,-1.14249,2.9694,0.0606,52.17,0.01325,0.3,degraded
2.04,32.19518,31.66088,0.5343,17.89515,19.01428,-1.11913,2.9946,3.0,52.15,0.01058,0.3,degraded
2.05,32.23841,31.66963,0.56878,17.82112,18.95154,-1.13042,3.0031,3.0,52.36,0.0054,0.3,degraded
2.06,32.28375,31.67641,0.60734,17.7474,18.88414,-1.13674,3.0065,3.0,52.26,0.01205,0.3,degraded
2.07,32.33124,31.69502,0.63623,17.67398,18.80969,-1.13571,3.0237,2.9884,52.4,0.01095,0.3,degraded
2.08,32.38091,31.71151,0.6694,17.60084,18.71164,-1.1108,2.994,3.0,52.5,0.01644,0.3,degraded
2.09,32.43276,31.73742,0.69535,17.52799,18.63449,-1.1065,3.0133,2.9943,52.61,0.00103,0.3,degraded
2.1,32.48684,31.7618,0.72504,17.45539,18.5426,-1.08721,2.996,3.0,52.63,0.00281,0.3,degraded
2.11,32.54316,31.79677,0.74639,17.38306,18.46193,-1.07887,3.0016,2.998,52.62,0.00811,0.3,degraded
2.12,32.60173,31.82956,0.77217,17.31096,18.37374,-1.06278,3.0073,1.3278,52.91,0.01072,0.3,degraded
2.13,32.66258,31.87011,0.79247,17.2391,18.31737,-1.07827,2.9947,3.0,53.17,0.0,0.3,degraded
2.14,32.72571,31.90783,0.81788,17.16747,18.25391,-1.08645,3.0068,2.988,53.15,0.00548,0.3,degraded
2.15,32.79116,31.955,0.83615,17.09604,18.19143,-1.0954,3.0,2.9944,53.16,0.00192,0.3,degraded
2.16,32.85892,31.99985,0.85907,17.0248,18.12314,-1.09834,2.9995,2.9959,53.36,0.0,0.3,degraded
2.17,32.92901,32.0535,0.87551,16.95376,18.06219,-1.10843,3.0066,2.9996,53.19,0.00437,0.3,degraded
2.18,33.00145,32.10351,0.89794,16.88288,17.9934,-1.11052,3.017,3.0,53.61,0.00308,0.3,degraded
2.19,33.07623,32.1648,0.91143,16.81216,17.91316,-1.101,3.015,3.0,53.7,0.0095,0.3,degraded
2.2,33.15337,32.22385,0.92952,16.74158,17.82908,-1.0875,2.9901,0.2,53.69,0.00873,0.3,degraded
2.21,33.23287,32.30593,0.92695,16.67113,17.73706,-1.06593,2.9958,0.4062,53.83,0.01535,0.3,degraded
2.22,33.31474,32.38597,0.92877,16.6008,17.6554,-1.0546,1.6263,3.0,54.02,0.00584,0.3,degraded
2.23,33.39898,32.47859,0.9204,16.53057,17.59399,-1.06343,2.5372,3.0,54.38,0.00538,0.3,degraded
2.24,33.4856,32.56139,0.9242,16.46042,17.52814,-1.06772,3.0005,2.9841,54.52,0.00878,0.3,degraded
2.25,33.57458,32.64551,0.92907,16.39034,17.46656,-1.07622,3.0168,3.0,54.34,0.00505,0.3,degraded
