timestamp,azimuth_cmd,azimuth_actual,azimuth_error,pitch_cmd,pitch_actual,pitch_error,azimuth_current,pitch_current,temperature,vibration,mtf,label
0.29,11.37245,9.34381,2.02864,27.93589,27.26249,0.67341,3.0039,3.0,25.99,0.00452,0.3,degraded
0.3,11.74183,9.69901,2.04282,27.99519,27.34842,0.64676,2.9968,2.9937,25.53,0.00248,0.3,degraded
0.31,12.10896,10.09054,2.01842,28.05194,27.44208,0.60985,2.9936,2.9888,25.9,0.00536,0.3,degraded
0.32,12.47378,10.45526,2.01851,28.10616,27.53055,0.57561,3.0253,3.0,25.81,0.00592,0.3,degraded
0.33,12.8362,10.80884,2.02736,28.15787,27.6242,0.53367,3.0027,3.0,26.01,0.00797,0.3,degraded
0.34,13.19618,11.22825,1.96793,28.20707,27.71008,0.49699,2.9917,2.988,26.01,0.00864,0.3,degraded
0.35,13.55364,11.65863,1.89501,28.25378,27.80215,0.45163,3.0,2.9864,26.05,0.00575,0.3,degraded
0.36,13.90854,12.06477,1.84376,28.298,27.88643,0.41157,2.9932,3.0,25.87,0.00427,0.3,degraded
0.37,14.2608,12.45904,1.80175,28.33975,27.97645,0.3633,3.0236,2.9911,26.05,0.00467,0.3,degraded
0.38,14.61036,12.82928,1.78108,28.37904,28.05964,0.3194,3.0022,3.0,26.07,0.00582,0.3,degraded
0.39,14.95718,13.18426,1.77292,28.41589,28.15065,0.26524,2.9953,2.9871,26.2,0.0047,0.3,degraded
0.4,15.30118,13.51127,1.78992,28.45031,28.2373,0.21301,3.0038,2.9913,26.3,0.00486,0.3,degraded
0.41,15.64233,13.82589,1.81644,28.48231,28.33286,0.14944,2.9986,2.9943,26.2,0.00865,0.3,degraded
0.42,15.98055,14.15884,1.82171,28.51191,28.42289,0.08901,3.0134,2.9951,26.02,0.00725,0.3,degraded
0.43,16.3158,14.53647,1.77933,28.53912,28.51869,0.02043,3.0225,2.9966,26.26,0.00449,0.3,degraded
0.44,16.64803,14.89192,1.75611,28.56396,28.60936,-0.0454,2.9804,2.9817,26.66,0.00588,0.3,degraded
0.45,16.97718,15.23652,1.74066,28.58644,28.70919,-0.12274,3.0073,3.0,26.55,0.00656,0.3,degraded
0.46,17.3032,15.5564,1.7468,28.60659,28.79002,-0.18343,2.9774,2.9968,25.88,0.00978,0.3,degraded
0.47,17.62605,15.8613,1.76474,28.62442,28.85293,-0.22851,2.9967,3.0,26.37,0.01607,0.3,degraded
0.48,17.94567,16.22776,1.71791,28.63994,28.8948,-0.25486,2.9992,2.9964,26.53,0.01186,0.3,degraded
0.49,18.26202,16.63926,1.62276,28.65318,28.94235,-0.28917,3.0218,2.9853,26.4,0.00382,0.3,degraded
0.5,18.57506,17.02392,1.55114,28.66414,28.98285,-0.31871,3.0102,2.9946,26.39,0.00586,0.3,degraded
0.51,18.88474,17.39756,1.48718,28.67286,29.02827,-0.35541,3.0151,3.0,26.46,0.00703,0.3,degraded
0.52,19.19102,17.74832,1.4427,28.67935,29.04617,-0.36682,2.9755,3.0,26.61,0.00617,0.3,degraded
0.53,19.49386,18.08709,1.40677,28.68362,29.06775,-0.38413,2.9996,3.0,26.39,0.0051,0.3,degraded
0.54,19.79322,18.40153,1.39168,28.68571,29.08607,-0.40036,3.0166,2.9941,26.77,0.00829,0.3,degraded
0.55,20.08905,18.70564,1.38342,28.68562,29.1012,-0.41559,3.0221,2.9922,26.62,0.00739,0.3,degraded
0.56,20.38134,18.98812,1.39322,28.68338,29.07792,-0.39454,3.0147,3.0,26.52,0.00506,0.3,degraded
0.57,20.67003,19.26209,1.40793,28.67901,29.06282,-0.38381,3.0241,3.0,26.86,0.00544,0.3,degraded
0.58,20.95509,19.51076,1.44433,28.67253,29.04,-0.36747,3.0101,3.0,26.49,0.00434,0.3,degraded
0.59,21.2365,19.74665,1.48985,28.66396,29.02298,-0.35903,2.9934,3.0,26.67,0.00495,0.3,degraded
0.6,21.51422,20.01597,1.49825,28.65332,28.99997,-0.34665,3.0158,2.9953,26.69,0.00523,0.3,degraded
0.61,21.78822,20.28526,1.50296,28.64064,28.9809,-0.34026,3.0007,2.9765,27.13,0.00469,0.3,degraded
0.62,22.05847,20.52642,1.53205,28.62594,28.95398,-0.32804,2.9988,2.9997,26.74,0.00409,0.3,degraded
0.63,22.32495,20.80768,1.51727,28.60924,28.93293,-0.32369,2.9886,2.9762,26.55,0.00537,0.3,degraded
0.64,22.58763,21.07782,1.50981,28.59056,28.90832,-0.31776,2.995,3.0,26.82,0.00399,0.3,degraded
0.65,22.84649,21.33638,1.51011,28.56993,28.89153,-0.32161,3.006,2.9877,27.0,0.00792,0.3,degraded
0.66,23.1015,21.59148,1.51002,28.54737,28.87099,-0.32363,2.997,3.0,27.09,0.00853,0.3,degraded
0.67,23.35265,21.91274,1.43991,28.5229,28.85486,-0.33197,3.0009,2.9789,27.34,0.00502,0.3,degraded
0.68,23.59992,22.20809,1.39183,28.49655,28.82899,-0.33244,3.0103,3.0,27.25,0.00561,0.3,degraded
0.69,23.84329,22.48929,1.35399,28.46834,28.81035,-0.34201,2.991,3.0,27.09,0.00671,0.3,degraded
0.7,24.08273,22.74395,1.33878,28.4383,28.78411,-0.34582,3.0082,3.0,26.96,0.00376,0.3,degraded
0.71,24.31825,22.99004,1.3282,28.40645,28.76515,-0.3587,2.9839,2.9863,27.37,0.00404,0.3,degraded
0.72,24.54982,23.21198,1.33784,28.37281,28.7398,-0.36699,3.0105,3.0,27.1,0.00782,0.3,degraded
0.73,24.77743,23.43944,1.338,28.33742,28.72086,-0.38344,2.99,2.9833,27.09,0.00617,0.3,degraded
0.74,25.00108,23.71569,1.28539,28.30029,28.69223,-0.39194,2.9836,3.0,27.16,0.00518,0.3,degraded
0.75,25.22075,23.97683,1.24392,28.26146,28.67032,-0.40886,2.9843,3.0,27.06,0.00625,0.3,degraded
0.76,25.43645,24.21452,1.22192,28.22094,28.63993,-0.41899,2.9952,2.9662,27.21,0.0043,0.3,degraded
0.77,25.64815,24.44076,1.20739,28.17877,28.61981,-0.44103,2.9993,2.9699,27.27,0.00546,0.3,degraded
0.78,25.85587,24.63885,1.21702,28.13497,28.59598,-0.46101,2.9913,3.0,27.44,0.01327,0.3,degraded
0.79,26.05959,24.85168,1.20791,28.08957,28.51731,-0.42774,3.0132,3.0,27.31,0.01218,0.3,degraded
0.8,26.25932,25.08418,1.17514,28.04259,28.41734,-0.37475,3.0166,3.0,27.21,0.004,0.3,degraded
0.81,26.45506,25.30529,1.14978,27.99406,28.32513,-0.33108,3.0141,2.9974,27.19,0.00557,0.3,degraded
0.82,26.64681,25.50292,1.14389,27.944,28.22601,-0.282,2.9902,2.9964,27.49,0.00497,0.3,degraded
0.83,26.83458,25.68861,1.14597,27.89245,28.13009,-0.23764,3.0065,2.9806,27.5,0.00883,0.3,degraded
0.84,27.01837,25.92228,1.09609,27.83943,28.02758,-0.18815,2.9877,2.9972,27.45,0.01082,0.3,degraded
0.85,27.19818,26.19496,1.00322,27.78496,27.93264,-0.14768,2.9915,2.9953,27.49,0.00538,0.3,degraded
0.86,27.37403,26.44197,0.93206,27.72909,27.8317,-0.10261,2.9916,2.9898,27.66,0.00412,0.3,degraded
0.87,27.54593,26.67656,0.86937,27.67182,27.73731,-0.06549,2.981,3.0,27.84,0.00526,0.3,degraded
0.88,27.71388,26.88832,0.82557,27.61319,27.63696,-0.02377,2.9898,3.0,27.55,0.00529,0.3,degraded
0.89,27.87791,27.08862,0.78929,27.55323,27.54374,0.00948,2.968,3.0,27.71,0.00365,0.3,degraded
0.9,28.03802,27.26374,0.77428,27.49196,27.44439,0.04756,3.0137,2.9926,27.87,0.00574,0.3,degraded
0.91,28.19424,27.42549,0.76875,27.42941,27.35271,0.0767,2.993,3.0,27.63,0.00971,0.3,degraded
0.92,28.34658,27.5625,0.78408,27.36561,27.26486,0.10075,2.9975,2.9918,27.77,0.0074,0.3,degraded
0.93,28.49505,27.68719,0.80787,27.30059,27.21172,0.08887,3.0256,2.9932,27.79,0.0053,0.3,degraded
0.94,28.63969,27.79101,0.84868,27.23437,27.15115,0.08322,3.0143,3.0,27.63,0.00638,0.3,degraded
0.95,28.78051,27.96795,0.81256,27.16699,27.09712,0.06986,2.997,3.0,27.87,0.00512,0.3,degraded
0.96,28.91753,28.12021,0.79732,27.09846,27.03524,0.06322,3.0076,2.9972,27.88,0.00481,0.3,degraded
0.97,29.05079,28.26076,0.79003,27.02882,26.97837,0.05046,3.0097,2.9999,27.98,0.00581,0.3,degraded
0.98,29.1803,28.37875,0.80155,26.9581,26.91331,0.04479,2.9953,2.9972,27.75,0.00142,0.3,degraded
0.99,29.30609,28.49243,0.81367,26.88632,26.85774,0.02858,3.0049,3.0,27.95,0.00204,0.3,degraded
1.0,29.4282,28.60548,0.82273,26.81351,26.79795,0.01555,3.0104,3.0,28.18,0.00803,0.3,degraded
1.01,29.54666,28.76331,0.78335,26.73969,26.74426,-0.00457,2.9835,2.9933,28.31,0.0065,0.3,degraded
1.02,29.66149,28.93486,0.72662,26.6649,26.68481,-0.0199,3.0191,2.9954,28.22,0.00466,0.3,degraded
1.03,29.77273,29.09404,0.67869,26.58917,26.62957,-0.04041,3.0085,3.0,27.88,0.00648,0.3,degraded
1.04,29.88041,29.22536,0.65505,26.51251,26.56439,-0.05188,2.9813,2.9989,28.14,0.00485,0.3,degraded
1.05,29.98457,29.34217,0.64241,26.43496,26.50714,-0.07218,2.9759,2.9889,28.03,0.00386,0.3,degraded
1.06,30.08525,29.4367,0.64855,26.35654,26.44613,-0.08959,3.0258,2.9831,28.17,0.00344,0.3,degraded
1.07,30.18248,29.53451,0.64797,26.27729,26.39397,-0.11669,2.98,3.0,28.03,0.00146,0.3,degraded
1.08,30.27631,29.6239,0.65241,26.19722,26.33535,-0.13813,2.9929,3.0,27.91,0.00084,0.3,degraded
1.09,30.36677,29.71674,0.65003,26.11637,26.28094,-0.16457,3.0042,2.9772,28.14,0.00265,0.3,degraded
1.1,30.45392,29.8026,0.65132,26.03476,26.22087,-0.18611,3.0073,2.9767,28.32,0.00122,0.3,degraded
1.11,30.53778,29.89315,0.64463,25.95242,26.16713,-0.21471,2.9975,2.9721,28.28,0.00068,0.3,degraded
1.12,30.6184,29.97816,0.64024,25.86938,26.10898,-0.2396,2.9949,3.0,28.32,0.00271,0.3,degraded
1.13,30.69584,30.07116,0.62468,25.78565,26.05707,-0.27141,3.0051,3.0,28.31,0.00199,0.3,degraded
1.14,30.77013,30.15757,0.61256,25.70128,25.99404,-0.29276,3.0007,2.9933,28.36,0.00136,0.3,degraded
1.15,30.84133,30.24777,0.59355,25.61627,25.93567,-0.31939,2.9996,3.0,28.4,0.00319,0.3,degraded
1.16,30.90948,30.32642,0.58305,25.53067,25.87097,-0.3403,3.0059,3.0,28.3,0.00256,0.3,degraded
1.17,30.97463,30.40821,0.56642,25.44449,25.81412,-0.36962,3.0117,2.996,28.38,0.00088,0.3,degraded
1.18,31.03683,30.48096,0.55587,25.35776,25.75237,-0.3946,3.0263,2.9975,28.65,0.00187,0.3,degraded
1.19,31.09615,30.5618,0.53434,25.27051,25.69649,-0.42597,2.9978,3.0,28.43,0.00258,0.3,degraded
1.2,31.15262,30.63898,0.51364,25.18276,25.63143,-0.44867,2.9986,3.0,28.44,0.00069,0.3,degraded
1.21,31.2063,30.72383,0.48247,25.09454,25.57165,-0.47711,2.9947,3.0,28.47,0.00208,0.3,degraded
1.22,31.25725,30.80242,0.45483,25.00587,25.50611,-0.50024,2.9793,3.0,28.44,0.0016,0.3,degraded
1.23,31.30552,30.88814,0.41738,24.91677,25.44753,-0.53076,2.9916,2.9958,28.43,0.00049,0.3,degraded
1.24,31.35118,30.96852,0.38266,24.82727,25.38401,-0.55674,2.9947,3.0,28.55,0.00199,0.3,degraded
1.25,31.39426,31.05125,0.34301,24.7374,25.32524,-0.58785,2.9752,2.99,28.47,0.00232,0.3,degraded
1.26,31.43485,31.12522,0.30962,24.64717,25.2595,-0.61233,2.9907,3.0,28.54,0.00029,0.3,degraded
1.27,31.47298,31.20588,0.2671,24.55661,25.19866,-0.64205,2.9919,3.0,28.47,0.00172,0.3,degraded
1.28,31.50873,31.27941,0.22932,24.46575,25.12896,-0.66321,3.0018,3.0,28.62,0.00171,0.3,degraded
1.29,31.54215,31.35752,0.18463,24.3746,25.06497,-0.69037,3.0094,2.9983,28.72,0.0,0.3,degraded
1.3,31.57331,31.43136,0.14195,24.28319,24.99508,-0.71189,3.0115,2.9941,28.62,0.00106,0.3,degraded
1.31,31.60226,31.51047,0.09179,24.19155,24.93137,-0.73983,3.0175,3.0,28.37,0.0024,0.3,degraded
1.32,31.62908,31.58294,0.04614,24.09968,24.86274,-0.76305,3.0135,3.0,28.78,0.00077,0.3,degraded
1.33,31.65381,31.66237,-0.00856,24.00762,24.80244,-0.79482,2.9878,3.0,28.73,0.00117,0.3,degraded
1.34,31.67653,31.73477,-0.05824,23.91539,24.73648,-0.82108,2.975,3.0,28.59,0.00271,0.3,degraded
1.35,31.6973,31.81001,-0.11271,23.82301,24.67738,-0.85437,3.0186,2.9981,28.88,0.00043,0.3,degraded
1.36,31.71618,31.87846,-0.16228,23.7305,24.61451,-0.88401,2.9986,3.0,28.57,0.00131,0.3,degraded
1.37,31.73324,31.95353,-0.22028,23.63787,24.55907,-0.92119,2.9978,2.9948,28.96,0.00809,0.3,degraded
1.38,31.74855,31.96723,-0.21868,23.54516,24.49727,-0.95211,2.9844,2.9999,28.81,0.00618,0.3,degraded
1.39,31.76217,31.98205,-0.21988,23.45237,24.44185,-0.98948,3.0077,2.989,28.5,0.00333,0.3,degraded
1.4,31.77417,31.9934,-0.21923,23.35954,24.36976,-1.01022,3.0062,2.9881,28.88,0.00537,0.3,degraded
1.41,31.78461,32.01345,-0.22883,23.26667,24.29132,-1.02465,2.9876,3.0,28.81,0.00074,0.3,degraded
1.42,31.79357,32.02552,-0.23195,23.17379,24.20514,-1.03136,2.9947,2.9907,28.81,0.00108,0.3,degraded
1.43,31.8011,32.04195,-0.24085,23.08091,24.12628,-1.04537,2.9918,2.9771,28.8,0.00457,0.3,degraded
1.44,31.80729,32.05476,-0.24747,22.98805,24.01816,-1.03011,3.0114,2.9766,28.91,0.00303,0.3,degraded
1.45,31.81218,32.07521,-0.26302,22.89524,23.91967,-1.02443,3.0093,3.0,28.88,0.0002,0.3,degraded
1.46,31.81587,32.08812,-0.27225,22.80249,23.81265,-1.01017,3.0122,3.0,28.7,0.00197,0.3,degraded
1.47,31.8184,32.10948,-0.29108,22.70981,23.71151,-1.00171,3.0242,3.0,29.19,0.00164,0.3,degraded
1.48,31.81986,32.1254,-0.30554,22.61722,23.60671,-0.98949,2.9976,2.9907,28.98,0.00026,0.3,degraded
1.49,31.8203,32.14865,-0.32835,22.52474,23.50774,-0.98301,2.9891,3.0,28.93,0.00564,0.3,degraded
1.5,31.81981,32.15824,-0.33844,22.43238,23.40347,-0.97109,2.4777,2.9773,28.88,0.00516,0.3,degraded
1.51,31.81844,32.14474,-0.3263,22.34016,23.30624,-0.96608,2.9923,3.0,29.19,0.00049,0.3,degraded
1.52,31.81627,32.12146,-0.3052,22.2481,23.20266,-0.95456,2.995,3.0,28.89,0.00241,0.3,degraded
1.53,31.81336,32.10446,-0.2911,22.1562,23.10289,-0.94669,2.9863,2.9932,29.13,0.00097,0.3,degraded
1.54,31.80979,32.08025,-0.27046,22.06449,22.9962,-0.93171,3.0133,3.0,29.04,0.00018,0.3,degraded
1.55,31.80562,32.06166,-0.25604,21.97297,22.897,-0.92403,2.9882,3.0,29.06,0.00194,0.3,degraded
1.56,31.80092,32.03697,-0.23605,21.88166,22.78961,-0.90795,2.9992,3.0,29.0,0.0019,0.3,degraded
1.57,31.79577,32.01735,-0.22158,21.79058,22.68861,-0.89803,2.99,2.9993,29.09,0.0,0.3,degraded
1.58,31.79022,31.98951,-0.19929,21.69973,22.58217,-0.88244,3.0182,3.0,29.2,0.0017,0.3,degraded
1.59,31.78435,31.96823,-0.18388,21.60912,22.48299,-0.87386,3.0158,2.989,29.25,0.00148,0.3,degraded
1.6,31.77822,31.94166,-0.16343,21.51878,22.37719,-0.85841,2.9994,3.0,29.11,0.00023,0.3,degraded
1.61,31.77191,31.91977,-0.14786,21.4287,22.27588,-0.84718,2.9937,3.0,29.24,0.00252,0.3,degraded
1.62,31.76548,31.89606,-0.13058,21.33891,22.16801,-0.8291,3.0037,2.9992,29.4,0.00262,0.3,degraded
1.63,31.75899,31.88424,-0.12524,21.2494,22.06675,-0.81734,2.9815,2.9968,29.04,0.0,0.3,degraded
1.64,31.75252,31.86485,-0.11233,21.1602,21.96065,-0.80046,2.9872,2.9889,29.3,0.00131,0.3,degraded
1.65,31.74613,31.85195,-0.10582,21.0713,21.86223,-0.79092,2.9948,2.9758,29.18,0.00205,0.3,degraded
1.66,31.73989,31.83527,-0.09539,20.98273,21.76077,-0.77805,2.9914,3.0,29.18,0.00026,0.3,degraded
1.67,31.73386,31.82575,-0.09189,20.89448,21.66456,-0.77008,2.9969,2.9908,29.4,0.00171,0.3,degraded
1.68,31.7281,31.81155,-0.08345,20.80656,21.56446,-0.7579,3.0106,2.9868,29.3,0.00204,0.3,degraded
1.69,31.72268,31.80505,-0.08236,20.71899,21.47239,-0.7534,2.9946,2.9817,29.21,0.00042,0.3,degraded
1.7,31.71768,31.79074,-0.07307,20.63177,21.3727,-0.74093,2.9898,2.9569,29.61,0.00123,0.3,degraded
1.71,31.71313,31.78113,-0.06799,20.54491,21.27944,-0.73453,2.9966,2.9898,29.57,0.002,0.3,degraded
1.72,31.70912,31.76482,-0.0557,20.4584,21.1808,-0.72239,3.0162,3.0,29.16,0.0005,0.3,degraded
1.73,31.70571,31.75491,-0.04921,20.37227,21.08746,-0.71519,2.9953,3.0,29.25,0.00121,0.3,degraded
1.74,31.70295,31.73391,-0.03096,20.28651,20.98771,-0.7012,3.0028,2.9824,29.58,0.00341,0.3,degraded
1.75,31.7009,31.71637,-0.01547,20.20113,20.89375,-0.69261,3.0126,2.9904,29.46,0.00091,0.3,degraded
1.76,31.69963,31.69057,0.00906,20.11613,20.79236,-0.67623,2.995,3.0,29.75,0.0005,0.3,degraded
1.77,31.6992,31.6706,0.0286,20.03152,20.69661,-0.66509,3.0321,2.9759,29.63,0.00192,0.3,degraded
1.78,31.69965,31.64447,0.05518,19.9473,20.59443,-0.64713,2.9984,3.0,29.6,0.00118,0.3,degraded
1.79,31.70106,31.62462,0.07645,19.86347,20.49874,-0.63526,2.996,3.0,29.42,0.00071,0.3,degraded
1.8,31.70348,31.60171,0.10178,19.78004,20.39792,-0.61788,2.9884,3.0,29.67,0.00124,0.3,degraded
1.81,31.70697,31.58591,0.12106,19.69701,20.30289,-0.60588,3.0114,2.9962,29.42,0.00159,0.3,degraded
1.82,31.71157,31.56407,0.1475,19.61438,20.20361,-0.58923,3.0316,2.9935,29.82,0.00061,0.3,degraded
1.83,31.71735,31.54986,0.16748,19.53214,20.11443,-0.58229,2.9915,2.9985,29.71,0.00248,0.3,degraded
1.84,31.72435,31.52646,0.19789,19.45031,20.01991,-0.56959,2.9832,2.9961,29.54,0.00205,0.3,degraded
1.85,31.73263,31.50824,0.22439,19.36889,19.92935,-0.56046,3.0063,3.0,29.8,0.00017,0.3,degraded
1.86,31.74225,31.48304,0.25921,19.28786,19.8317,-0.54384,2.9895,2.9847,30.03,0.0024,0.3,degraded
1.87,31.75325,31.46414,0.28911,19.20723,19.74258,-0.53535,2.9899,2.9882,29.68,0.00183,0.3,degraded
1.88,31.76567,31.43807,0.3276,19.127,19.64864,-0.52164,2.9928,3.0,29.81,0.00566,0.3,degraded
1.89,31.77958,31.47488,0.3047,19.04718,19.56375,-0.51657,2.9841,2.9948,29.69,0.00698,0.3,degraded
1.9,31.79502,31.50403,0.29099,18.96774,19.47078,-0.50304,3.006,3.0,29.79,0.00201,0.3,degraded
1.91,31.81202,31.53763,0.2744,18.88871,19.38447,-0.49576,2.9987,3.0,29.57,0.0,0.3,degraded
1.92,31.83065,31.56643,0.26422,18.81006,19.289,-0.47894,3.0124,3.0,29.81,0.00232,0.3,degraded
1.93,31.85094,31.60653,0.2444,18.7318,19.19943,-0.46763,2.9896,2.9927,29.84,0.00266,0.3,degraded
1.94,31.87293,31.64294,0.22999,18.65393,19.10404,-0.45012,2.9881,2.9997,30.13,0.0,0.3,degraded
1.95,31.89667,31.68602,0.21065,18.57643,19.01293,-0.4365,3.0029,2.9863,29.61,0.00123,0.3,degraded
1.96,31.9222,31.72312,0.19908,18.49931,18.91695,-0.41764,2.9827,3.0,29.86,0.00215,0.3,degraded
1.97,31.94955,31.76539,0.18416,18.42256,18.82961,-0.40705,3.0001,2.999,30.11,0.00076,0.3,degraded
1.98,31.97877,31.80138,0.17739,18.34617,18.73528,-0.3891,3.0082,3.0,29.91,0.00107,0.3,degraded
1.99,32.00989,31.84363,0.16625,18.27014,18.64662,-0.37648,2.9918,2.9944,29.94,0.00192,0.3,degraded
2.0,32.04294,31.87868,0.16426,18.19447,18.55102,-0.35655,3.0002,3.0,29.86,0.00011,0.3,degraded
2.01,32.07796,31.91923,0.15874,18.11914,18.46034,-0.34121,2.9926,3.0,29.86,0.00125,0.3,degraded
2.02,32.11499,31.95346,0.16153,18.04415,18.3659,-0.32176,2.9898,2.9918,29.75,0.0028,0.3,degraded
2.03,32.15406,31.99332,0.16074,17.96949,18.2808,-0.31132,2.9694,3.0,29.95,0.00019,0.3,degraded
2.04,32.19518,32.02535,0.16983,17.89515,18.18771,-0.29256,2.9946,3.0,29.92,0.00122,0.3,degraded
2.05,32.23841,32.0643,0.1741,17.82112,18.09986,-0.27874,3.0031,2.9903,30.11,0.00242,0.3,degraded
2.06,32.28375,32.09754,0.18621,17.7474,18.00831,-0.2609,3.0065,3.0,29.99,0.00107,0.3,degraded
2.07,32.33124,32.13612,0.19512,17.67398,17.92373,-0.24975,3.0237,2.9884,30.06,0.00108,0.3,degraded
2.08,32.38091,32.16669,0.21422,17.60084,17.83539,-0.23454,2.994,3.0,30.08,0.00272,0.3,degraded
2.09,32.43276,32.20199,0.23077,17.52799,17.75344,-0.22546,3.0133,2.9925,30.16,0.00088,0.3,degraded
2.1,32.48684,32.22862,0.25822,17.45539,17.66589,-0.2105,2.996,3.0,30.11,0.00103,0.3,degraded
2.11,32.54316,32.25932,0.28384,17.38306,17.58227,-0.19922,3.0016,2.9881,30.05,0.00267,0.3,degraded
2.12,32.60173,32.28821,0.31352,17.31096,17.49348,-0.18251,3.0073,3.0,30.24,0.00112,0.3,degraded
2.13,32.66258,32.32335,0.33923,17.2391,17.41354,-0.17444,2.9947,3.0,30.41,0.00089,0.3,degraded
2.14,32.72571,32.34783,0.37789,17.16747,17.32657,-0.1591,3.0068,2.988,30.29,0.0022,0.3,degraded
2.15,32.79116,32.37845,0.4127,17.09604,17.24705,-0.15101,3.0,2.9944,30.2,0.00122,0.3,degraded
2.16,32.85892,32.40266,0.45626,17.0248,17.16219,-0.13738,2.9995,2.9959,30.29,0.00215,0.3,degraded
2.17,32.92901,32.43694,0.49207,16.95376,17.08616,-0.1324,3.0066,2.9996,30.02,0.00332,0.3,degraded
2.18,33.00145,32.47684,0.52461,16.88288,17.00231,-0.11943,3.017,3.0,30.33,0.00157,0.3,degraded
2.19,33.07623,32.52482,0.55141,16.81216,16.92288,-0.11072,3.015,3.0,30.31,0.00327,0.3,degraded
2.2,33.15337,32.59504,0.55833,16.74158,16.83649,-0.09491,2.9928,3.0,30.26,0.00502,0.3,degraded
2.21,33.23287,32.67348,0.5594,16.67113,16.75625,-0.08511,2.9958,3.0,30.31,0.00213,0.3,degraded
2.22,33.31474,32.74982,0.56492,16.6008,16.66745,-0.06665,2.9961,3.0,30.38,0.00072,0.3,degraded
2.23,33.39898,32.83615,0.56283,16.53057,16.5847,-0.05413,2.9875,3.0,30.61,0.00197,0.3,degraded
2.24,33.4856,32.91648,0.56912,16.46042,16.49985,-0.03944,3.0005,2.9841,30.65,0.00206,0.3,degraded
2.25,33.57458,33.00222,0.57236,16.39034,16.42095,-0.03061,3.0168,3.0,30.37,1e-05,0.3,degraded
