unit,cycle,day,fault_mode,severity_level,avg_detectivity,NETD_mK,SiTF,signal_gain,read_noise_index,label
IRCLT-0461,52,166,bad_pixel_degradation,degraded,24284336186.525803,17.8088395863863,0.9184686386976282,0.9184686386976282,1.0530122576871903,bad_pixel_degradation
IRCLT-0461,53,170,bad_pixel_degradation,degraded,22773932137.31268,17.885591579439136,0.8812641008715799,0.8812641008715799,1.0942321032268114,bad_pixel_degradation
IRCLT-0461,54,172,bad_pixel_degradation,degraded,23343976666.735023,18.6757255771528,0.9171432145047844,0.9171432145047844,1.0693034313328642,bad_pixel_degradation
IRCLT-0461,55,174,bad_pixel_degradation,degraded,22899124804.555344,18.81271635157185,0.8988699946219433,0.8988699946219433,1.0781936637672422,bad_pixel_degradation
IRCLT-0461,56,177,bad_pixel_degradation,degraded,23541040384.6456,18.368242806691264,0.9170127578579126,0.9170127578579126,1.064153749717405,bad_pixel_degradation
IRCLT-0461,57,182,bad_pixel_degradation,degraded,23080033292.078632,18.15120107075201,0.9228009353878311,0.9228009353878311,1.074970985995216,bad_pixel_degradation
IRCLT-0461,58,183,bad_pixel_degradation,degraded,25596327287.462315,18.22466840891749,0.9235843478635244,0.9235843478635244,1.0680608554242588,bad_pixel_degradation
IRCLT-0461,59,187,bad_pixel_degradation,degraded,23526634457.299564,17.98847886216756,0.9246926729296594,0.9246926729296594,1.074429284402953,bad_pixel_degradation
IRCLT-0461,60,189,bad_pixel_degradation,degraded,23302364531.356583,18.64175140741244,0.8977287177816531,0.8977287177816531,1.0892853819745458,bad_pixel_degradation
IRCLT-0461,61,192,bad_pixel_degradation,degraded,23546117240.557205,19.07979171195757,0.890419433303532,0.890419433303532,1.0861125911955491,bad_pixel_degradation
IRCLT-0461,62,197,bad_pixel_degradation,degraded,22804487590.23094,18.80883303326524,0.9057791268741454,0.9057791268741454,1.0724806131113516,bad_pixel_degradation
IRCLT-0461,63,201,bad_pixel_degradation,degraded,22257185953.04301,18.035475379154484,0.9144910146846617,0.9144910146846617,1.075064291609643,bad_pixel_degradation
IRCLT-0461,64,205,bad_pixel_degradation,degraded,23013809647.789112,18.529417065291423,0.8972355698611613,0.8972355698611613,1.079960842194,bad_pixel_degradation
IRCLT-0461,65,209,bad_pixel_degradation,degraded,22484120888.67079,18.258509937997736,0.8904991406649456,0.8904991406649456,1.0812758983674886,bad_pixel_degradation
IRCLT-0461,66,212,bad_pixel_degradation,degraded,22552619126.66703,18.148660000335983,0.8943513212659304,0.8943513212659304,1.0800124190531988,bad_pixel_degradation
IRCLT-0461,67,216,bad_pixel_degradation,degraded,24880621860.59802,18.5318576094437,0.9243920803819418,0.9243920803819418,1.0703832301136098,bad_pixel_degradation
IRCLT-0461,68,219,bad_pixel_degradation,degraded,23174276974.97739,19.93495432952625,0.8831513570188826,0.8831513570188826,1.1107597463412973,bad_pixel_degradation
IRCLT-0461,69,224,bad_pixel_degradation,degraded,22759440777.17792,19.267693617597043,0.9028859258707927,0.9028859258707927,1.097551250804857,bad_pixel_degradation
IRCLT-0461,70,227,bad_pixel_degradation,degraded,22195739145.14427,18.401928911966134,0.8941287839644305,0.8941287839644305,1.0945416083208963,bad_pixel_degradation
IRCLT-0461,71,228,bad_pixel_degradation,degraded,22386972015.438324,18.810906262334782,0.875330702678555,0.875330702678555,1.1110991800716017,bad_pixel_degradation
IRCLT-0461,72,232,bad_pixel_degradation,degraded,21554800339.37781,19.445338422111544,0.8875043725130826,0.8875043725130826,1.101214151243103,bad_pixel_degradation
IRCLT-0461,73,236,bad_pixel_degradation,degraded,21952452513.657307,19.22562822625377,0.9058630453658338,0.9058630453658338,1.0824914076700007,bad_pixel_degradation
IRCLT-0461,74,237,bad_pixel_degradation,degraded,22197349098.61823,19.20580687074396,0.8869447419501311,0.8869447419501311,1.0899381944059734,bad_pixel_degradation
IRCLT-0461,75,240,bad_pixel_degradation,degraded,20746464665.26745,19.864493028139027,0.8784208847691205,0.8784208847691205,1.1118127392196928,bad_pixel_degradation
IRCLT-0461,76,243,bad_pixel_degradation,degraded,23487606042.3295,19.58976411312292,0.8702703728212364,0.8702703728212364,1.1281368254901418,bad_pixel_degradation
IRCLT-0461,77,248,bad_pixel_degradation,degraded,23710901439.98126,19.84960283268164,0.8967924715265618,0.8967924715265618,1.1001715350359882,bad_pixel_degradation
IRCLT-0461,78,252,bad_pixel_degradation,degraded,23115684873.06114,19.48853203255201,0.8863946354405764,0.8863946354405764,1.0971630122084577,bad_pixel_degradation
IRCLT-0461,79,255,bad_pixel_degradation,degraded,21238271448.226444,21.10993727536666,0.8580110720065596,0.8580110720065596,1.1534940419168402,bad_pixel_degradation
IRCLT-0461,80,259,bad_pixel_degradation,degraded,23535290253.18513,19.58867708497132,0.856954023968425,0.856954023968425,1.1260235110264225,bad_pixel_degradation
IRCLT-0461,81,264,bad_pixel_degradation,degraded,22948890654.28777,20.914846099028367,0.8986535707054522,0.8986535707054522,1.1244793858771724,bad_pixel_degradation
IRCLT-0461,82,266,bad_pixel_degradation,degraded,20100500206.969585,21.35911773079192,0.8166255322877051,0.8166255322877051,1.1795550426148935,bad_pixel_degradation
IRCLT-0461,83,271,bad_pixel_degradation,degraded,22033969262.30321,20.89893093340712,0.8640327958039995,0.8640327958039995,1.1338771728318435,bad_pixel_degradation
IRCLT-0461,84,276,bad_pixel_degradation,degraded,18870046553.845467,21.74897087409325,0.8469866205577233,0.8469866205577233,1.1893787150140909,bad_pixel_degradation
IRCLT-0461,85,279,bad_pixel_degradation,degraded,20754700284.914005,22.54706865720052,0.8230941433631056,0.8230941433631056,1.213201991194923,bad_pixel_degradation
IRCLT-0461,86,281,bad_pixel_degradation,degraded,20691942606.65669,22.70360678317544,0.8184958690692663,0.8184958690692663,1.18410430540387,bad_pixel_degradation
IRCLT-0461,87,283,bad_pixel_degradation,degraded,20311465882.59779,23.386762148496103,0.8147672821480587,0.8147672821480587,1.212857292808999,bad_pixel_degradation
IRCLT-0461,88,288,bad_pixel_degradation,degraded,20689805433.851982,22.635391453044743,0.8046374744605468,0.8046374744605468,1.2043125927767142,bad_pixel_degradation
IRCLT-0461,89,289,bad_pixel_degradation,degraded,20403239666.35669,23.237963887434987,0.8214203406979478,0.8214203406979478,1.207998134347048,bad_pixel_degradation
IRCLT-0461,90,293,bad_pixel_degradation,degraded,22087995933.643063,23.30368794767877,0.8097602458035122,0.8097602458035122,1.2041748040747682,bad_pixel_degradation
IRCLT-0461,91,296,bad_pixel_degradation,degraded,20478989450.463383,23.747430712254207,0.7936161093307516,0.7936161093307516,1.222629947420251,bad_pixel_degradation
IRCLT-0461,92,298,bad_pixel_degradation,degraded,20002632794.171394,24.35787993321721,0.8049202483050029,0.8049202483050029,1.2349359656868266,bad_pixel_degradation
IRCLT-0461,93,303,bad_pixel_degradation,degraded,20424942482.29668,23.037703549760277,0.8148456792498618,0.8148456792498618,1.229412691348991,bad_pixel_degradation
IRCLT-0461,94,307,bad_pixel_degradation,degraded,19869340420.08062,24.21340960665614,0.7780282191541364,0.7780282191541364,1.2652349189179108,bad_pixel_degradation
IRCLT-0461,95,309,bad_pixel_degradation,degraded,20694544878.879025,24.326227949664588,0.7716087036093154,0.7716087036093154,1.2714780739686289,bad_pixel_degradation
IRCLT-0461,96,313,bad_pixel_degradation,degraded,19252827565.4412,25.063615612529745,0.7556911972325202,0.7556911972325202,1.2939681994033514,bad_pixel_degradation
IRCLT-0461,97,315,bad_pixel_degradation,degraded,18813660214.634518,24.00728272808568,0.7778401175994732,0.7778401175994732,1.2836265587640596,bad_pixel_degradation
IRCLT-0461,98,317,bad_pixel_degradation,degraded,19518445563.08455,23.68730851595692,0.7692029297534689,0.7692029297534689,1.2573510162982264,bad_pixel_degradation
IRCLT-0461,99,321,bad_pixel_degradation,degraded,20895371302.60946,23.25872968715549,0.8039657839388759,0.8039657839388759,1.230603994334868,bad_pixel_degradation
IRCLT-0461,100,323,bad_pixel_degradation,degraded,19542912364.492687,24.97267946125676,0.774037096572987,0.774037096572987,1.292884570244632,bad_pixel_degradation
IRCLT-0462,1,0,bad_pixel_degradation,degraded,22359500358.01513,14.271738316867316,1.0281024332721038,1.0281024332721038,1.0092890766171851,bad_pixel_degradation
IRCLT-0462,2,1,bad_pixel_degradation,degraded,23363264766.24361,13.824230988721451,1.003530031851048,1.003530031851048,1.017590722212415,bad_pixel_degradation
IRCLT-0462,3,2,bad_pixel_degradation,degraded,23420636666.356693,13.61850107005921,1.029187553064708,1.029187553064708,0.9996759096430404,bad_pixel_degradation
IRCLT-0462,4,7,bad_pixel_degradation,degraded,21524989691.325016,13.83428033610786,1.021612792010528,1.021612792010528,1.0045457348732023,bad_pixel_degradation
IRCLT-0462,5,11,bad_pixel_degradation,degraded,22662857732.269936,14.081578532488535,1.0302017292044094,1.0302017292044094,0.9899141886864864,bad_pixel_degradation
IRCLT-0462,6,15,bad_pixel_degradation,degraded,21669093399.09897,14.673066507951368,1.056084863518687,1.056084863518687,1.0071130160248234,bad_pixel_degradation
IRCLT-0462,7,17,bad_pixel_degradation,degraded,23245516027.19028,13.414188352525969,1.0608300909927313,1.0608300909927313,0.9814667878144832,bad_pixel_degradation
IRCLT-0462,8,22,bad_pixel_degradation,degraded,22906189763.640488,13.993973701422023,1.0364682676720638,1.0364682676720638,1.0049177126341085,bad_pixel_degradation
IRCLT-0462,9,23,bad_pixel_degradation,degraded,23635457243.990314,13.765410031616,1.035758679715379,1.035758679715379,1.021917888855975,bad_pixel_degradation
IRCLT-0462,10,24,bad_pixel_degradation,degraded,22335119121.461563,13.311736731837298,1.0474738793690366,1.0474738793690366,0.9899527792764676,bad_pixel_degradation
IRCLT-0462,11,25,bad_pixel_degradation,degraded,23682056174.34225,13.347936197759688,1.0659333431851123,1.0659333431851123,0.9787435141177356,bad_pixel_degradation
IRCLT-0462,12,26,bad_pixel_degradation,degraded,21957102202.643475,14.40022153543199,1.0397705877251424,1.0397705877251424,0.9941022856025564,bad_pixel_degradation
IRCLT-0462,13,27,bad_pixel_degradation,degraded,23483896597.01157,13.7466115563707,1.0611166345467271,1.0611166345467271,0.9992599631298804,bad_pixel_degradation
IRCLT-0462,14,31,bad_pixel_degradation,degraded,23192148292.591,13.918870861373463,1.048663998033681,1.048663998033681,0.9946460034077532,bad_pixel_degradation
IRCLT-0462,15,33,bad_pixel_degradation,degraded,23459483125.059143,13.841216863522328,1.0640164015603475,1.0640164015603475,0.9970716301902804,bad_pixel_degradation
IRCLT-0462,16,37,bad_pixel_degradation,degraded,25050494941.58716,14.719474468090368,1.0468660619129184,1.0468660619129184,1.001318702170928,bad_pixel_degradation
IRCLT-0462,17,38,bad_pixel_degradation,degraded,23473340408.178257,13.84188345502618,1.0769202992303848,1.0769202992303848,0.97371504577599,bad_pixel_degradation
IRCLT-0462,18,39,bad_pixel_degradation,degraded,22191451159.727657,15.04733624627856,1.0181855084113594,1.0181855084113594,1.0258842184073025,bad_pixel_degradation
IRCLT-0462,19,41,bad_pixel_degradation,degraded,22308807784.81188,13.16227033891507,1.0410299267040048,1.0410299267040048,1.0017894157791705,bad_pixel_degradation
IRCLT-0462,20,45,bad_pixel_degradation,degraded,24438082771.25552,14.829658940222002,1.0135471635182154,1.0135471635182154,1.0212406722908154,bad_pixel_degradation
IRCLT-0462,21,47,bad_pixel_degradation,degraded,21591780078.575527,13.971909033783176,1.018637153218206,1.018637153218206,0.9991125302287458,bad_pixel_degradation
IRCLT-0462,22,50,bad_pixel_degradation,degraded,22601837030.27223,13.54250847014722,1.0547268016299038,1.0547268016299038,0.984579484701368,bad_pixel_degradation
IRCLT-0462,23,53,bad_pixel_degradation,degraded,23101279439.579,14.184476732326075,1.033283775793154,1.033283775793154,1.0079830134375392,bad_pixel_degradation
IRCLT-0462,24,56,bad_pixel_degradation,degraded,22016820517.207317,14.320935435256215,1.0481402727942128,1.0481402727942128,0.995756152858909,bad_pixel_degradation
IRCLT-0462,25,60,bad_pixel_degradation,degraded,24236130043.37484,13.173993559862003,1.057055417450313,1.057055417450313,0.9827922748693236,bad_pixel_degradation
IRCLT-0462,26,61,bad_pixel_degradation,degraded,22684465731.680733,14.088385764183275,1.0601182820006367,1.0601182820006367,0.9918786346895844,bad_pixel_degradation
IRCLT-0462,27,63,bad_pixel_degradation,degraded,23073440033.03622,13.964993494701195,1.0337911482813051,1.0337911482813051,1.0126192902692388,bad_pixel_degradation
IRCLT-0462,28,64,bad_pixel_degradation,degraded,22482753573.86717,13.316076815821226,1.0039688636541315,1.0039688636541315,1.0132744676474994,bad_pixel_degradation
IRCLT-0462,29,69,bad_pixel_degradation,degraded,21158748285.510952,13.93461020724004,1.023810322800329,1.023810322800329,1.011125255162902,bad_pixel_degradation
IRCLT-0462,30,70,bad_pixel_degradation,degraded,21576319532.56212,14.306425789608127,1.0422716762071824,1.0422716762071824,1.000904209379978,bad_pixel_degradation
IRCLT-0462,31,71,bad_pixel_degradation,degraded,22664634996.96974,14.21700551274765,1.033687301389738,1.033687301389738,1.001454124371136,bad_pixel_degradation
IRCLT-0462,32,75,bad_pixel_degradation,degraded,22863297549.581165,13.801874760617547,1.0349937742273778,1.0349937742273778,1.0048336190630551,bad_pixel_degradation
IRCLT-0462,33,79,bad_pixel_degradation,degraded,22808173180.47569,13.720768059384362,1.0404071092107816,1.0404071092107816,1.0004847796358298,bad_pixel_degradation
IRCLT-0462,34,80,bad_pixel_degradation,degraded,22297104800.15956,13.575351725955846,1.0090272098423267,1.0090272098423267,1.0010789057205247,bad_pixel_degradation
IRCLT-0462,35,81,bad_pixel_degradation,degraded,23973253326.03161,13.61050502396682,1.0604031392341933,1.0604031392341933,0.9920592432804428,bad_pixel_degradation
IRCLT-0462,36,84,bad_pixel_degradation,degraded,21082323660.6274,14.563631398964038,0.9655902562970984,0.9655902562970984,1.0443429625017575,bad_pixel_degradation
IRCLT-0462,37,85,bad_pixel_degradation,degraded,22361930794.28665,13.903474170227431,1.039745565380336,1.039745565380336,1.0018575580156228,bad_pixel_degradation
IRCLT-0462,38,86,bad_pixel_degradation,degraded,22989206233.68953,13.899137822484398,1.0478895804166235,1.0478895804166235,1.0011316615076646,bad_pixel_degradation
IRCLT-0462,39,90,bad_pixel_degradation,degraded,22134028317.836643,14.299143128305966,1.0237845108859225,1.0237845108859225,1.015471003283805,bad_pixel_degradation
IRCLT-0462,40,91,bad_pixel_degradation,degraded,21439574722.370247,15.01500481625098,0.989746439891392,0.989746439891392,1.038412629525369,bad_pixel_degradation
IRCLT-0462,41,95,bad_pixel_degradation,degraded,21745453000.327934,14.283935725199113,1.0452405823172006,1.0452405823172006,1.0008463588139946,bad_pixel_degradation
IRCLT-0462,42,100,bad_pixel_degradation,degraded,22943348988.96713,14.504069834969997,1.0205343813752237,1.0205343813752237,1.01126324271136,bad_pixel_degradation
IRCLT-0462,43,105,bad_pixel_degradation,degraded,24245936956.54008,14.053599372564234,0.9808102622126036,0.9808102622126036,1.0174166713913078,bad_pixel_degradation
IRCLT-0462,44,107,bad_pixel_degradation,degraded,23016117984.96895,15.200870158943012,1.0202480673746346,1.0202480673746346,1.007769852933695,bad_pixel_degradation
IRCLT-0462,45,108,bad_pixel_degradation,degraded,24991697206.5751,13.402460505607882,1.0502731122050537,1.0502731122050537,0.9836392098200156,bad_pixel_degradation
IRCLT-0462,46,110,bad_pixel_degradation,degraded,21205052757.798977,13.701378435115338,1.0213011470847626,1.0213011470847626,1.018579689241094,bad_pixel_degradation
IRCLT-0462,47,115,bad_pixel_degradation,degraded,21445484608.88868,13.513875586501069,1.0448148185957338,1.0448148185957338,1.0005959630438563,bad_pixel_degradation
IRCLT-0462,48,120,bad_pixel_degradation,degraded,23635817181.388924,14.8874848327351,0.9923914481488536,0.9923914481488536,1.024501198160707,bad_pixel_degradation
IRCLT-0462,49,122,bad_pixel_degradation,degraded,21137209140.99017,15.198956645295333,1.0013322811793195,1.0013322811793195,1.034851522881002,bad_pixel_degradation
IRCLT-0462,50,126,bad_pixel_degradation,degraded,22701760839.890068,13.945066762771829,1.0338096137868944,1.0338096137868944,1.0162923141348352,bad_pixel_degradation
IRCLT-0462,51,128,bad_pixel_degradation,degraded,21575870932.806137,15.146099018076765,1.012661095079661,1.012661095079661,1.0225658691949957,bad_pixel_degradation
IRCLT-0462,52,131,bad_pixel_degradation,degraded,22094381256.25693,14.74784469673174,0.9830175544491788,0.9830175544491788,1.014212493198689,bad_pixel_degradation
IRCLT-0462,53,134,bad_pixel_degradation,degraded,20976808843.589638,14.722733346173792,1.0087822677766125,1.0087822677766125,1.027482481279126,bad_pixel_degradation
IRCLT-0462,54,138,bad_pixel_degradation,degraded,23825172528.57649,14.458838323882548,1.0199764378851788,1.0199764378851788,1.0031813491375043,bad_pixel_degradation
IRCLT-0462,55,141,bad_pixel_degradation,degraded,22036280742.42129,14.685736698191237,1.0343578617118965,1.0343578617118965,1.0175373845744744,bad_pixel_degradation
IRCLT-0462,56,145,bad_pixel_degradation,degraded,23020699922.365578,14.66751473854417,1.006026356354614,1.006026356354614,1.0105533680848866,bad_pixel_degradation
IRCLT-0462,57,147,bad_pixel_degradation,degraded,22190249017.93273,15.228425481844464,1.0231920695021697,1.0231920695021697,1.009535341967701,bad_pixel_degradation
IRCLT-0462,58,151,bad_pixel_degradation,degraded,23484593555.804977,13.512523857037584,1.0306460022163106,1.0306460022163106,1.0050988821825064,bad_pixel_degradation
IRCLT-0462,59,156,bad_pixel_degradation,degraded,24759246482.786125,14.132154965979977,1.0325849045144255,1.0325849045144255,1.008745172345319,bad_pixel_degradation
IRCLT-0462,60,157,bad_pixel_degradation,degraded,21182622056.107586,13.27639070168071,1.0315792352191544,1.0315792352191544,1.0116235480794011,bad_pixel_degradation
IRCLT-0462,61,160,bad_pixel_degradation,degraded,24904451770.35308,14.3908267047033,1.0013828837603955,1.0013828837603955,1.0157596179361743,bad_pixel_degradation
IRCLT-0462,62,161,bad_pixel_degradation,degraded,23752383753.670063,14.240587140332918,1.0344362979398698,1.0344362979398698,1.0117884214456658,bad_pixel_degradation
IRCLT-0462,63,165,bad_pixel_degradation,degraded,23668649662.70446,14.063072762618134,1.0098823399669248,1.0098823399669248,1.0033757073123533,bad_pixel_degradation
IRCLT-0462,64,167,bad_pixel_degradation,degraded,21733287462.10596,14.78776227880243,1.0374179212008667,1.0374179212008667,0.9943351760430312,bad_pixel_degradation
IRCLT-0462,65,169,bad_pixel_degradation,degraded,22650655868.97492,13.924799146354324,1.0361853913340688,1.0361853913340688,0.9886068944671396,bad_pixel_degradation
IRCLT-0462,66,171,bad_pixel_degradation,degraded,23438294948.940395,13.59879584088038,1.0440986456491568,1.0440986456491568,0.9830007508488038,bad_pixel_degradation
IRCLT-0462,67,175,bad_pixel_degradation,degraded,21909517279.12446,14.836863856068312,0.9987365804162928,0.9987365804162928,1.0320948425716654,bad_pixel_degradation
IRCLT-0462,68,178,bad_pixel_degradation,degraded,22765804131.37169,14.156240643733591,1.0541646914470426,1.0541646914470426,0.9998471306717098,bad_pixel_degradation
IRCLT-0462,69,182,bad_pixel_degradation,degraded,23232956444.01701,14.618444480667884,1.019685865022261,1.019685865022261,1.0208641204322222,bad_pixel_degradation
IRCLT-0462,70,183,bad_pixel_degradation,degraded,22937653840.142014,14.406745508049386,1.0583888953203309,1.0583888953203309,0.9996308870509156,bad_pixel_degradation
