unit,cycle,day,fault_mode,severity_level,avg_detectivity,NETD_mK,SiTF,signal_gain,read_noise_index,label
IRCLT-0581,16,51,coupled_severe_fault,severe,20309308055.29783,18.65283509945832,0.9340745861276988,0.9340745861276988,1.10473962094045,coupled_severe_fault
IRCLT-0581,17,55,coupled_severe_fault,severe,22038260243.22697,18.86950938299699,0.9140570246010864,0.9140570246010864,1.098888757426184,coupled_severe_fault
IRCLT-0581,18,57,coupled_severe_fault,severe,19354897089.3652,19.97326488814921,0.9280899303625032,0.9280899303625032,1.1259464075921464,coupled_severe_fault
IRCLT-0581,19,58,coupled_severe_fault,severe,18404672049.58027,19.15020959692373,0.902580177642352,0.902580177642352,1.139477671332682,coupled_severe_fault
IRCLT-0581,20,62,coupled_severe_fault,severe,20566153837.632507,19.350421657748896,0.9216992513384048,0.9216992513384048,1.120308618629089,coupled_severe_fault
IRCLT-0581,21,64,coupled_severe_fault,severe,19026452931.06632,19.981841416746512,0.9061538162561829,0.9061538162561829,1.1418328153543862,coupled_severe_fault
IRCLT-0581,22,66,coupled_severe_fault,severe,20805924441.77586,18.995479186084225,0.942385475279621,0.942385475279621,1.0975128503750302,coupled_severe_fault
IRCLT-0581,23,70,coupled_severe_fault,severe,18991017324.346584,19.77307521262576,0.8710995964056956,0.8710995964056956,1.1537466217575003,coupled_severe_fault
IRCLT-0581,24,72,coupled_severe_fault,severe,20239736915.36716,19.4026830777173,0.8827260805876991,0.8827260805876991,1.1484236479133132,coupled_severe_fault
IRCLT-0581,25,77,coupled_severe_fault,severe,19660007460.068897,19.22217993342208,0.8756620046128766,0.8756620046128766,1.1397849077767113,coupled_severe_fault
IRCLT-0581,26,78,coupled_severe_fault,severe,21029696201.47392,19.17579286177184,0.904926849215928,0.904926849215928,1.1351913973713783,coupled_severe_fault
IRCLT-0581,27,83,coupled_severe_fault,severe,19581766835.99932,20.31258614145052,0.8951788419940444,0.8951788419940444,1.1504835734877572,coupled_severe_fault
IRCLT-0581,28,87,coupled_severe_fault,severe,20096349379.27432,19.595851621520616,0.8456540051620673,0.8456540051620673,1.1775102519698857,coupled_severe_fault
IRCLT-0581,29,92,coupled_severe_fault,severe,18547932968.673466,19.79420683510754,0.8615223720877019,0.8615223720877019,1.18301213059824,coupled_severe_fault
IRCLT-0581,30,95,coupled_severe_fault,severe,20722153354.92753,19.845966688967025,0.8638657856316414,0.8638657856316414,1.1884572842751793,coupled_severe_fault
IRCLT-0581,31,98,coupled_severe_fault,severe,19293015583.10927,20.410080159600923,0.8530058100147485,0.8530058100147485,1.190493707405304,coupled_severe_fault
IRCLT-0581,32,102,coupled_severe_fault,severe,19858004146.479286,21.10247131157691,0.8540206076658716,0.8540206076658716,1.2002378231763315,coupled_severe_fault
IRCLT-0581,33,103,coupled_severe_fault,severe,18251351857.92227,20.26602531790978,0.8384819396575856,0.8384819396575856,1.2173110647715837,coupled_severe_fault
IRCLT-0581,34,108,coupled_severe_fault,severe,19041831757.82174,20.822899166271306,0.8502749685291604,0.8502749685291604,1.1865208083988894,coupled_severe_fault
IRCLT-0581,35,113,coupled_severe_fault,severe,19207514273.730152,21.40992835798053,0.8527073201623165,0.8527073201623165,1.2079319210117792,coupled_severe_fault
IRCLT-0581,36,115,coupled_severe_fault,severe,18836980421.121216,20.59529727467985,0.861645048250234,0.861645048250234,1.1918710818558125,coupled_severe_fault
IRCLT-0581,37,119,coupled_severe_fault,severe,16949057594.731537,21.99620858461435,0.8094395520671565,0.8094395520671565,1.2614023317360157,coupled_severe_fault
IRCLT-0581,38,123,coupled_severe_fault,severe,19156842989.66221,21.259079952386305,0.8307645046932358,0.8307645046932358,1.2311512235399005,coupled_severe_fault
IRCLT-0581,39,125,coupled_severe_fault,severe,16695292782.436062,22.28052335434376,0.8039648750593261,0.8039648750593261,1.2662541494569202,coupled_severe_fault
IRCLT-0581,40,126,coupled_severe_fault,severe,18064646654.570305,22.91719490282638,0.8027494942142537,0.8027494942142537,1.278865948978236,coupled_severe_fault
IRCLT-0581,41,129,coupled_severe_fault,severe,18117800655.000813,21.93962233916736,0.8221051573242516,0.8221051573242516,1.2336240264551392,coupled_severe_fault
IRCLT-0581,42,133,coupled_severe_fault,severe,19807429235.181755,22.136791816724337,0.7924030607098542,0.7924030607098542,1.2431340962935034,coupled_severe_fault
IRCLT-0581,43,136,coupled_severe_fault,severe,20387670711.85707,22.04394976169417,0.7966123923572013,0.7966123923572013,1.2531074399789357,coupled_severe_fault
IRCLT-0581,44,140,coupled_severe_fault,severe,16323426846.53745,22.80020142674816,0.7958109126279587,0.7958109126279587,1.2881353905082784,coupled_severe_fault
IRCLT-0581,45,142,coupled_severe_fault,severe,17895276502.488274,21.615299975166703,0.7902734952829176,0.7902734952829176,1.2737671435034958,coupled_severe_fault
IRCLT-0581,46,143,coupled_severe_fault,severe,17354014086.07658,22.61657116711332,0.7634832076691912,0.7634832076691912,1.3076531237187878,coupled_severe_fault
IRCLT-0581,47,148,coupled_severe_fault,severe,18446584547.70553,22.752271372664666,0.7974604244713135,0.7974604244713135,1.2811768104524155,coupled_severe_fault
IRCLT-0581,48,153,coupled_severe_fault,severe,16998357518.507685,23.366603026421917,0.7531122085465539,0.7531122085465539,1.3194073650024574,coupled_severe_fault
IRCLT-0581,49,157,coupled_severe_fault,severe,18423359938.79097,22.87254531225921,0.7945892315546605,0.7945892315546605,1.2929918615201654,coupled_severe_fault
IRCLT-0581,50,161,coupled_severe_fault,severe,16587250865.267632,23.186789849883905,0.7762100976910966,0.7762100976910966,1.316027306077205,coupled_severe_fault
IRCLT-0581,51,162,coupled_severe_fault,severe,17064541935.154991,23.68525731157606,0.7525419952512609,0.7525419952512609,1.343157806181348,coupled_severe_fault
IRCLT-0581,52,166,coupled_severe_fault,severe,15713818850.141048,23.530631535530453,0.7611138016148461,0.7611138016148461,1.3454293605253775,coupled_severe_fault
IRCLT-0581,53,169,coupled_severe_fault,severe,16675078104.802628,23.74853967872307,0.7580839373908121,0.7580839373908121,1.352427032619188,coupled_severe_fault
IRCLT-0581,54,174,coupled_severe_fault,severe,17529585662.783844,22.80316955855513,0.7564847594067229,0.7564847594067229,1.335185435340143,coupled_severe_fault
IRCLT-0581,55,178,coupled_severe_fault,severe,17360841121.29021,23.066034424572088,0.7813731189273051,0.7813731189273051,1.3158822875502756,coupled_severe_fault
IRCLT-0581,56,182,coupled_severe_fault,severe,17126669997.96693,23.576802055432896,0.7726431910679876,0.7726431910679876,1.3306403915234777,coupled_severe_fault
IRCLT-0581,57,184,coupled_severe_fault,severe,16211813850.321173,23.58606381280839,0.7373477377351286,0.7373477377351286,1.3870786330625484,coupled_severe_fault
IRCLT-0581,58,186,coupled_severe_fault,severe,14580227291.284834,24.575188116721684,0.726337775157483,0.726337775157483,1.402202777392222,coupled_severe_fault
IRCLT-0581,59,188,coupled_severe_fault,severe,17842836211.213787,24.855420848431255,0.7428067168921171,0.7428067168921171,1.3694909373128314,coupled_severe_fault
IRCLT-0581,60,190,coupled_severe_fault,severe,15488226041.13452,24.699364626853825,0.7309159774406943,0.7309159774406943,1.3939135614734324,coupled_severe_fault
IRCLT-0581,61,191,coupled_severe_fault,severe,15794270771.801289,24.95558793374139,0.723343848897185,0.723343848897185,1.412119477266243,coupled_severe_fault
IRCLT-0581,62,193,coupled_severe_fault,severe,15006018618.288734,24.510978996645328,0.7325652900177747,0.7325652900177747,1.389220419757269,coupled_severe_fault
IRCLT-0581,63,198,coupled_severe_fault,severe,15023699972.680067,24.99414573056212,0.7055678353589864,0.7055678353589864,1.434100155722527,coupled_severe_fault
IRCLT-0581,64,200,coupled_severe_fault,severe,17177498324.22519,24.130395474456098,0.7370944689237438,0.7370944689237438,1.3737676310749434,coupled_severe_fault
IRCLT-0581,65,201,coupled_severe_fault,severe,16056633358.243984,24.694043076194955,0.7111636877044125,0.7111636877044125,1.4204202500548355,coupled_severe_fault
IRCLT-0581,66,204,coupled_severe_fault,severe,16373733055.382175,25.44168871493648,0.731902269064263,0.731902269064263,1.4192756804908382,coupled_severe_fault
IRCLT-0581,67,209,coupled_severe_fault,severe,14988283297.406511,26.518327712913912,0.7101130443029634,0.7101130443029634,1.4662551967314597,coupled_severe_fault
IRCLT-0581,68,212,coupled_severe_fault,severe,16420288966.132694,26.249519267785377,0.681461339027985,0.681461339027985,1.481385970103991,coupled_severe_fault
IRCLT-0581,69,216,coupled_severe_fault,severe,16276040468.701756,25.91806290451441,0.7096450164384162,0.7096450164384162,1.440064845559433,coupled_severe_fault
IRCLT-0581,70,220,coupled_severe_fault,severe,15429258732.83449,26.067000159031267,0.7182335020813805,0.7182335020813805,1.4108328351637216,coupled_severe_fault
IRCLT-0581,71,223,coupled_severe_fault,severe,16750510601.200754,26.40726380177741,0.6948245671265563,0.6948245671265563,1.4785895538518332,coupled_severe_fault
IRCLT-0581,72,227,coupled_severe_fault,severe,15131231365.1403,26.853876013340344,0.6984916507408765,0.6984916507408765,1.4482215639799731,coupled_severe_fault
IRCLT-0581,73,231,coupled_severe_fault,severe,14664780229.129614,27.60113707906936,0.6707300344789122,0.6707300344789122,1.515261618853061,coupled_severe_fault
IRCLT-0581,74,236,coupled_severe_fault,severe,16005682435.24729,27.03508283616481,0.6831444809893515,0.6831444809893515,1.5077629886132728,coupled_severe_fault
IRCLT-0581,75,237,coupled_severe_fault,severe,14779255756.094902,26.00349329560356,0.6800806380981725,0.6800806380981725,1.4987959752033673,coupled_severe_fault
IRCLT-0581,76,239,coupled_severe_fault,severe,16780665964.074009,26.613665788527,0.6979005906460102,0.6979005906460102,1.4679681077116575,coupled_severe_fault
IRCLT-0581,77,240,coupled_severe_fault,severe,15135890563.735262,26.22838898040306,0.6890443062250544,0.6890443062250544,1.4812492870234304,coupled_severe_fault
IRCLT-0581,78,241,coupled_severe_fault,severe,14870846402.397398,27.109432107500265,0.6479447451109697,0.6479447451109697,1.5294043536680857,coupled_severe_fault
IRCLT-0581,79,244,coupled_severe_fault,severe,16171868452.761929,26.868760841023263,0.6594119003419201,0.6594119003419201,1.5245681481841258,coupled_severe_fault
IRCLT-0581,80,249,coupled_severe_fault,severe,14454958402.238522,27.909986114807968,0.656020461664682,0.656020461664682,1.536538974885751,coupled_severe_fault
IRCLT-0581,81,252,coupled_severe_fault,severe,14795114069.330915,27.305122560227822,0.6525500505720231,0.6525500505720231,1.5495293074438616,coupled_severe_fault
IRCLT-0581,82,253,coupled_severe_fault,severe,14379054073.110704,26.713968447937397,0.6771109777354939,0.6771109777354939,1.5027856847601837,coupled_severe_fault
IRCLT-0581,83,256,coupled_severe_fault,severe,14215679952.03525,27.9236467610072,0.6659431061924639,0.6659431061924639,1.5381700609427775,coupled_severe_fault
IRCLT-0581,84,258,coupled_severe_fault,severe,14531778179.253178,27.039816130244432,0.6555054335292974,0.6555054335292974,1.5270851226275124,coupled_severe_fault
IRCLT-0581,85,262,coupled_severe_fault,severe,14838714480.465136,27.440454778143977,0.6698274466225692,0.6698274466225692,1.5276723922634623,coupled_severe_fault
IRCLT-0581,86,264,coupled_severe_fault,severe,13392077659.723276,27.801944693561257,0.6470338055643104,0.6470338055643104,1.57313061719836,coupled_severe_fault
IRCLT-0581,87,265,coupled_severe_fault,severe,15982693915.3558,27.280367045114662,0.6732732806051984,0.6732732806051984,1.5186818920713978,coupled_severe_fault
IRCLT-0581,88,266,coupled_severe_fault,severe,14297566580.587149,27.81148788480017,0.6443315277976519,0.6443315277976519,1.5689841215502414,coupled_severe_fault
IRCLT-0581,89,267,coupled_severe_fault,severe,14919093334.799587,28.46360921927611,0.6709981179102998,0.6709981179102998,1.5228881544962058,coupled_severe_fault
IRCLT-0581,90,270,coupled_severe_fault,severe,15032668433.343449,27.877949305121,0.6572268487349834,0.6572268487349834,1.5496962233318408,coupled_severe_fault
IRCLT-0581,91,271,coupled_severe_fault,severe,14042217551.431229,27.435929244256915,0.6558864617761878,0.6558864617761878,1.563831835720615,coupled_severe_fault
IRCLT-0581,92,274,coupled_severe_fault,severe,13923783211.455198,29.122831593334396,0.6437928253990012,0.6437928253990012,1.6111209145399927,coupled_severe_fault
IRCLT-0581,93,278,coupled_severe_fault,severe,14278029088.234158,29.63808943930105,0.6342937134112342,0.6342937134112342,1.6008349040734433,coupled_severe_fault
IRCLT-0581,94,280,coupled_severe_fault,severe,14249066624.94603,29.76543833199292,0.6267448029321883,0.6267448029321883,1.614808784192671,coupled_severe_fault
IRCLT-0581,95,283,coupled_severe_fault,severe,14021641508.396624,29.076719329508283,0.6198386777320358,0.6198386777320358,1.6317595969317382,coupled_severe_fault
IRCLT-0581,96,288,coupled_severe_fault,severe,13493909681.12216,29.985265983539687,0.6205297596874517,0.6205297596874517,1.6586508541931655,coupled_severe_fault
IRCLT-0581,97,291,coupled_severe_fault,severe,14755636030.902704,28.39673185554047,0.6310117252190371,0.6310117252190371,1.581443357063004,coupled_severe_fault
IRCLT-0581,98,294,coupled_severe_fault,severe,13317500782.950514,29.315834084493904,0.6205649431784754,0.6205649431784754,1.635938030065572,coupled_severe_fault
IRCLT-0581,99,299,coupled_severe_fault,severe,13835514550.69764,30.09252676460953,0.6004929220029729,0.6004929220029729,1.686995563885279,coupled_severe_fault
IRCLT-0581,100,303,coupled_severe_fault,severe,13626175203.316618,29.867209113259243,0.6139527335984603,0.6139527335984603,1.6753456395015631,coupled_severe_fault
IRCLT-0581,101,306,coupled_severe_fault,severe,11729530657.673271,32.01496486712031,0.6061189938420809,0.6061189938420809,1.712025102577294,coupled_severe_fault
IRCLT-0581,102,308,coupled_severe_fault,severe,13787138156.62812,31.25763483454841,0.5828815501622083,0.5828815501622083,1.7442806842521736,coupled_severe_fault
IRCLT-0581,103,311,coupled_severe_fault,severe,12366863515.4912,31.326757753985834,0.5877128656617927,0.5877128656617927,1.7288599782834286,coupled_severe_fault
IRCLT-0581,104,316,coupled_severe_fault,severe,14532887914.4536,31.150747888106437,0.6095994529820966,0.6095994529820966,1.681153742652066,coupled_severe_fault
IRCLT-0581,105,318,coupled_severe_fault,severe,13683396343.654371,30.306984941431185,0.6067817367760682,0.6067817367760682,1.669165993858912,coupled_severe_fault
IRCLT-0581,106,322,coupled_severe_fault,severe,13060177158.584385,31.39652280306664,0.6073029112610453,0.6073029112610453,1.704151881845988,coupled_severe_fault
IRCLT-0581,107,323,coupled_severe_fault,severe,12691055616.790983,31.502106213381847,0.5934685587145835,0.5934685587145835,1.7269951098347127,coupled_severe_fault
IRCLT-0581,108,325,coupled_severe_fault,severe,12806019813.9386,29.95969392820185,0.5835143645778392,0.5835143645778392,1.722227310458037,coupled_severe_fault
IRCLT-0581,109,328,coupled_severe_fault,severe,14179946985.729456,31.066516865344123,0.5921862234598313,0.5921862234598313,1.692467050245973,coupled_severe_fault
IRCLT-0581,110,333,coupled_severe_fault,severe,12725409568.984022,33.54536101950476,0.5673929662145202,0.5673929662145202,1.820896233620871,coupled_severe_fault
IRCLT-0581,111,661,coupled_severe_fault,severe,4045865508.76236,65.0,0.1837699556245229,0.1837699556245229,5.0,coupled_severe_fault
IRCLT-0582,1,0,coupled_severe_fault,severe,21655322864.28544,16.40569110889211,0.9656554463612352,0.9656554463612352,0.998965273534354,coupled_severe_fault
IRCLT-0582,2,2,coupled_severe_fault,severe,22205159146.745243,16.266954649460608,0.9815316367321708,0.9815316367321708,1.0118253175703331,coupled_severe_fault
IRCLT-0582,3,5,coupled_severe_fault,severe,22111077174.70096,16.09983949016162,0.958420243857174,0.958420243857174,1.014339203224061,coupled_severe_fault
IRCLT-0582,4,8,coupled_severe_fault,severe,24302740830.26217,16.97830483319985,0.9684988621826782,0.9684988621826782,1.0227557929516884,coupled_severe_fault
IRCLT-0582,5,9,coupled_severe_fault,severe,21480956988.237347,17.021721803287853,0.9274511823723344,0.9274511823723344,1.037908556253298,coupled_severe_fault
IRCLT-0582,6,13,coupled_severe_fault,severe,19637761558.45385,17.149786543323163,0.9561549148857172,0.9561549148857172,1.0498930455990898,coupled_severe_fault
IRCLT-0582,7,16,coupled_severe_fault,severe,23309859327.142715,16.649380057387454,0.9663955032827192,0.9663955032827192,1.0130380420815233,coupled_severe_fault
IRCLT-0582,8,17,coupled_severe_fault,severe,19049271752.446625,17.919254082462004,0.958198849971686,0.958198849971686,1.0505525705947574,coupled_severe_fault
IRCLT-0582,9,18,coupled_severe_fault,severe,22531007147.200684,17.179300355117707,0.9447368541295706,0.9447368541295706,1.0333825034955315,coupled_severe_fault
IRCLT-0582,10,21,coupled_severe_fault,severe,20704000172.099308,17.415589316790882,0.9333052310084972,0.9333052310084972,1.0508269510577737,coupled_severe_fault
IRCLT-0582,11,24,coupled_severe_fault,severe,20859568944.81518,17.49874127852383,0.928230749738408,0.928230749738408,1.0546274303608614,coupled_severe_fault
IRCLT-0582,12,28,coupled_severe_fault,severe,19937960087.77768,17.456299342379765,0.9128013167166386,0.9128013167166386,1.0629610461257055,coupled_severe_fault
IRCLT-0582,13,32,coupled_severe_fault,severe,21150296307.529045,18.84006401982354,0.9053004964983004,0.9053004964983004,1.079028845914149,coupled_severe_fault
IRCLT-0582,14,34,coupled_severe_fault,severe,20670104206.565807,17.636380681479913,0.892846249292747,0.892846249292747,1.087537494731718,coupled_severe_fault
IRCLT-0582,15,39,coupled_severe_fault,severe,20342585045.005585,18.746839592620645,0.8857797194696259,0.8857797194696259,1.111855829940688,coupled_severe_fault
IRCLT-0582,16,43,coupled_severe_fault,severe,19215460519.583,18.84969779854357,0.9058129676649628,0.9058129676649628,1.1000473755371718,coupled_severe_fault
IRCLT-0582,17,48,coupled_severe_fault,severe,19945085408.81941,19.197062925223747,0.8601519458764638,0.8601519458764638,1.1354894957756771,coupled_severe_fault
IRCLT-0582,18,52,coupled_severe_fault,severe,21638412219.978226,17.94801648246424,0.8843544252579022,0.8843544252579022,1.10348763824062,coupled_severe_fault
IRCLT-0582,19,55,coupled_severe_fault,severe,20424745864.62809,18.73084029535488,0.898213139771384,0.898213139771384,1.117964213568211,coupled_severe_fault
IRCLT-0582,20,58,coupled_severe_fault,severe,19550516706.498287,18.71074075670712,0.8572197903039601,0.8572197903039601,1.129101031369614,coupled_severe_fault
IRCLT-0582,21,62,coupled_severe_fault,severe,20502020171.26568,19.36354347400452,0.8544558311615803,0.8544558311615803,1.153336261897906,coupled_severe_fault
IRCLT-0582,22,63,coupled_severe_fault,severe,19522221321.187286,18.75103625925695,0.8498770192804792,0.8498770192804792,1.1347263537178025,coupled_severe_fault
IRCLT-0582,23,64,coupled_severe_fault,severe,18559407363.42516,19.383400422777797,0.8460687597638704,0.8460687597638704,1.1645772568297483,coupled_severe_fault
IRCLT-0582,24,67,coupled_severe_fault,severe,18028448060.547066,19.912925331982365,0.8376231425965802,0.8376231425965802,1.1623153227440224,coupled_severe_fault
IRCLT-0582,25,70,coupled_severe_fault,severe,18693372338.569305,19.51415323982328,0.8456877544636061,0.8456877544636061,1.1581281210845624,coupled_severe_fault
IRCLT-0582,26,73,coupled_severe_fault,severe,19203089283.25973,19.53912554017022,0.8449758336082274,0.8449758336082274,1.1735597370093158,coupled_severe_fault
IRCLT-0582,27,78,coupled_severe_fault,severe,20101335757.90666,19.96458239665029,0.8325161556227542,0.8325161556227542,1.1787838867190932,coupled_severe_fault
IRCLT-0582,28,83,coupled_severe_fault,severe,19167673173.80305,21.04623366480917,0.8094063687107745,0.8094063687107745,1.19182670277708,coupled_severe_fault
IRCLT-0582,29,85,coupled_severe_fault,severe,18085023794.21574,20.587807032956395,0.8104116632831668,0.8104116632831668,1.219103602123834,coupled_severe_fault
IRCLT-0582,30,87,coupled_severe_fault,severe,19334452313.82652,20.21987566321816,0.8197600702656899,0.8197600702656899,1.220861306550681,coupled_severe_fault
IRCLT-0582,31,88,coupled_severe_fault,severe,18696109651.88493,20.824692773422974,0.8087622976414252,0.8087622976414252,1.1997298444107924,coupled_severe_fault
IRCLT-0582,32,92,coupled_severe_fault,severe,19544750479.43344,20.0157522137358,0.8093270762165354,0.8093270762165354,1.20142678632924,coupled_severe_fault
IRCLT-0582,33,93,coupled_severe_fault,severe,17785364886.412323,21.111542007999947,0.7989157560810888,0.7989157560810888,1.2174359253795115,coupled_severe_fault
IRCLT-0582,34,97,coupled_severe_fault,severe,18281454787.19299,21.522600431346657,0.7889552956019411,0.7889552956019411,1.2510567059337083,coupled_severe_fault
IRCLT-0582,35,101,coupled_severe_fault,severe,17692230501.023594,21.356338968145376,0.7673831205704834,0.7673831205704834,1.2425302865153482,coupled_severe_fault
IRCLT-0582,36,103,coupled_severe_fault,severe,19951382229.11954,20.615185465717385,0.7980300998590806,0.7980300998590806,1.2346473833775375,coupled_severe_fault
IRCLT-0582,37,107,coupled_severe_fault,severe,17675313036.213432,20.52128367963756,0.7931688466149991,0.7931688466149991,1.2405899511016347,coupled_severe_fault
IRCLT-0582,38,112,coupled_severe_fault,severe,19151125394.84986,20.649503098532964,0.7866591924347286,0.7866591924347286,1.2372474699375922,coupled_severe_fault
IRCLT-0582,39,115,coupled_severe_fault,severe,17731974708.11126,22.039033164061014,0.749554028329857,0.749554028329857,1.306915897465118,coupled_severe_fault
IRCLT-0582,40,119,coupled_severe_fault,severe,18276203315.55211,21.29462781167195,0.7802717092964639,0.7802717092964639,1.2558300452485014,coupled_severe_fault
IRCLT-0582,41,123,coupled_severe_fault,severe,15599850841.044064,21.85645253418767,0.7510466075428966,0.7510466075428966,1.3202259645067782,coupled_severe_fault
IRCLT-0582,42,127,coupled_severe_fault,severe,18159992899.66949,23.388893959267683,0.7483848628633415,0.7483848628633415,1.3247897381169889,coupled_severe_fault
IRCLT-0582,43,129,coupled_severe_fault,severe,19494229951.25215,21.700178863787297,0.7549308598459671,0.7549308598459671,1.2870020991403734,coupled_severe_fault
IRCLT-0582,44,130,coupled_severe_fault,severe,16110183585.867172,23.61755294159764,0.734661101080947,0.734661101080947,1.3487424263407064,coupled_severe_fault
IRCLT-0582,45,134,coupled_severe_fault,severe,16446351503.544968,21.912241433851825,0.7634077009137287,0.7634077009137287,1.3205603810618864,coupled_severe_fault
IRCLT-0582,46,136,coupled_severe_fault,severe,17444866115.25306,23.810299869151933,0.7244621443901975,0.7244621443901975,1.3376881984958038,coupled_severe_fault
IRCLT-0582,47,141,coupled_severe_fault,severe,16850953573.19262,22.803835088194717,0.7588516216925538,0.7588516216925538,1.3183741236244386,coupled_severe_fault
IRCLT-0582,48,143,coupled_severe_fault,severe,17765234544.420555,23.181464431176632,0.7434930379963303,0.7434930379963303,1.3383386920348954,coupled_severe_fault
IRCLT-0582,49,146,coupled_severe_fault,severe,16732373377.805298,24.00659303693865,0.7323756762476624,0.7323756762476624,1.3459683365154858,coupled_severe_fault
IRCLT-0582,50,149,coupled_severe_fault,severe,15599116697.519846,23.35502825480685,0.7318751211739609,0.7318751211739609,1.329764491491101,coupled_severe_fault
IRCLT-0582,51,151,coupled_severe_fault,severe,16968398671.232786,23.761452382184736,0.729243906981675,0.729243906981675,1.3639581421770202,coupled_severe_fault
IRCLT-0582,52,152,coupled_severe_fault,severe,16938376888.108543,23.08772414193432,0.7287781177961049,0.7287781177961049,1.3375997805874085,coupled_severe_fault
IRCLT-0582,53,157,coupled_severe_fault,severe,17037671307.542442,24.864179136996302,0.7108402990557624,0.7108402990557624,1.3712236041012946,coupled_severe_fault
IRCLT-0582,54,160,coupled_severe_fault,severe,15775121145.22626,24.320624289256312,0.717119877157572,0.717119877157572,1.381776268190249,coupled_severe_fault
IRCLT-0582,55,162,coupled_severe_fault,severe,15291044271.191936,24.389408935313355,0.7017694118839621,0.7017694118839621,1.4132696870956651,coupled_severe_fault
IRCLT-0582,56,164,coupled_severe_fault,severe,14997906066.800882,25.576769921649625,0.7095711148414895,0.7095711148414895,1.4051632979569466,coupled_severe_fault
IRCLT-0582,57,168,coupled_severe_fault,severe,15929855504.113869,24.266270835087955,0.6967297841078575,0.6967297841078575,1.4284784854813088,coupled_severe_fault
IRCLT-0582,58,173,coupled_severe_fault,severe,16178131819.5961,24.771879514159743,0.7060800424807856,0.7060800424807856,1.401568601433843,coupled_severe_fault
IRCLT-0582,59,176,coupled_severe_fault,severe,15089217063.531693,24.389073405279497,0.7059804515008191,0.7059804515008191,1.424735761274215,coupled_severe_fault
IRCLT-0582,60,181,coupled_severe_fault,severe,13936343237.73761,26.099062491240016,0.6782804056601679,0.6782804056601679,1.441960273735764,coupled_severe_fault
IRCLT-0582,61,183,coupled_severe_fault,severe,15728833057.40812,24.769363445649866,0.6884762775502454,0.6884762775502454,1.437236829606136,coupled_severe_fault
IRCLT-0582,62,187,coupled_severe_fault,severe,15323230645.95024,26.076099561725226,0.6549994442239041,0.6549994442239041,1.483695638456633,coupled_severe_fault
IRCLT-0582,63,192,coupled_severe_fault,severe,15483851543.479458,25.50465708193935,0.6838905444298137,0.6838905444298137,1.4598704432238487,coupled_severe_fault
IRCLT-0582,64,193,coupled_severe_fault,severe,14526774109.142109,26.35845494710724,0.653077827759664,0.653077827759664,1.520848062218907,coupled_severe_fault
IRCLT-0582,65,197,coupled_severe_fault,severe,15084909578.223072,25.602344103140148,0.6770072643573803,0.6770072643573803,1.4669006405553482,coupled_severe_fault
IRCLT-0582,66,199,coupled_severe_fault,severe,15805478307.609287,25.79131055199602,0.6935864702933117,0.6935864702933117,1.4358383701812998,coupled_severe_fault
