unit,cycle,day,fault_mode,severity_level,avg_detectivity,NETD_mK,SiTF,signal_gain,read_noise_index,sensitivity_health,MTF50,MTF_Nyquist,mtf_quality,defocus_index,low_pass_cutoff_ratio,bad_pixel_rate,random_bad_pixel_rate,cluster_bad_pixel_rate,row_col_defect_rate,response_nonuniformity,PRNU,DSNU,FPN_index,stripe_noise_index,image_quality_health,physical_degradation_index,label
IRCLT-0341,28,94,nonuniformity_degradation,degraded,23695564220.64351,15.204677532225224,0.9755054913384272,0.9755054913384272,1.0401754765167583,0.9613762510040188,0.6867300773466102,0.5825922532935213,0.9628674605399514,0.0526360304198743,0.9847160249142898,0.0004473492403372,0.0004473492403372,0.0,0.0,0.0787575686489116,0.0727510973081923,0.0286106725930502,0.1332030880244467,0.0053534392123141,0.9548249708731184,0.0331919472426001,nonuniformity_degradation
IRCLT-0341,29,95,nonuniformity_degradation,degraded,21926901266.95629,15.468434869158996,0.9717178330435902,0.9717178330435902,1.021851791692059,0.978615497991274,0.6810672881488289,0.5684331085303582,0.9348218675664148,0.0715773336197183,0.9746924950798564,0.0004796468018702,0.0004796468018702,0.0,0.0,0.0811203623752094,0.0745641587644606,0.0270942151019709,0.1382948980471226,0.0104952805774629,0.9418248401501956,0.0339729151167519,nonuniformity_degradation
IRCLT-0341,30,98,nonuniformity_degradation,degraded,22917002117.352978,15.215865957826276,0.962110064607426,0.962110064607426,1.062290583172972,0.9413620113369402,0.6944932300717689,0.6007029057228357,0.9597646038272416,0.076402691623671,0.9917524446916148,0.0004584886710633,0.0004584886710633,0.0,0.0,0.0787871069496403,0.0735867835814139,0.0288906853790355,0.1356359646290028,0.0,0.9547301294542372,0.0422315495893939,nonuniformity_degradation
IRCLT-0341,31,103,nonuniformity_degradation,degraded,24305652302.398544,15.033807805248168,0.9946050625099532,0.9946050625099532,1.015770736487256,0.9844741181048448,0.6620417744903662,0.5921096201777883,0.9390422114640254,0.0676484467758321,0.982911269631948,0.0004745716045859,0.0004745716045859,0.0,0.0,0.0799096515749308,0.0747084857535977,0.0288953656740726,0.1393798135541365,0.0,0.9530839958733972,0.0234072482971308,nonuniformity_degradation
IRCLT-0341,32,104,nonuniformity_degradation,degraded,22819740050.146355,15.699289072041571,0.9764310488744052,0.9764310488744052,1.0360649734564171,0.9651904326655296,0.6689415804843506,0.586823179819377,0.9400794012392016,0.0568799711363221,0.9598656912240002,0.000517388678299,0.000517388678299,0.0,0.0,0.0823061736971342,0.0766358469385199,0.029616510683855,0.1468048790429361,0.0021209677220026,0.94950360986204,0.0333380418487976,nonuniformity_degradation
IRCLT-0341,33,107,nonuniformity_degradation,degraded,24534681724.7728,14.837240464122155,0.9950943417456042,0.9950943417456042,1.022795675635335,0.9777123855933642,0.6571336838893324,0.577810201710876,0.9241320245197712,0.0591522425797849,0.9589818228526538,0.0005049138633158,0.0005049138633158,0.0,0.0,0.0819845602304051,0.0765755901675348,0.0299481447397131,0.1467063047332603,0.0001144000607619,0.9482233035025824,0.0289063731154008,nonuniformity_degradation
IRCLT-0341,34,110,nonuniformity_degradation,degraded,22513867493.050163,15.373784545230931,0.9477547060748038,0.9477547060748038,1.0480440713034034,0.9541583482804752,0.671231762388633,0.5658232593312991,0.9385287505846608,0.0677362322689233,0.9756667079903164,0.0004872389132759,0.0004872389132759,0.0,0.0,0.0836868349970708,0.0784575843296614,0.0290513925967185,0.1520382159690402,0.0,0.936033826865312,0.0479054351359962,nonuniformity_degradation
IRCLT-0341,35,112,nonuniformity_degradation,degraded,25060778688.669937,14.801822415279656,0.9745518206064556,0.9745518206064556,1.0139315144040064,0.986259905914656,0.6587908197446452,0.5988674380193582,0.9403350108433984,0.0652630989597018,0.9801929524481464,0.0005363802294397,0.0005363802294397,0.0,0.0,0.0849526308656369,0.0788029275653417,0.0305661683035676,0.1552422141941271,0.0040487062853312,0.9456443330715788,0.0252075257633521,nonuniformity_degradation
IRCLT-0341,36,116,nonuniformity_degradation,degraded,21998998952.755016,15.440412700684282,0.969339837517015,0.969339837517015,1.0284951390308346,0.9722943376692222,0.6681450660457587,0.5899375696879372,0.9175922889935038,0.0754601396141565,0.9829051527368392,0.0005359397646538,0.0005359397646538,0.0,0.0,0.083599703891558,0.0782504409715671,0.0297181273332827,0.1520374636982749,0.0,0.9475784237540232,0.0308150997349418,nonuniformity_degradation
IRCLT-0341,37,117,nonuniformity_degradation,degraded,25866467713.658863,14.742675659270272,0.9395381711430224,0.9395381711430224,1.0505373429906846,0.9518938157430804,0.6791089332796012,0.5854431792683755,0.9365326291352772,0.0734614616903791,0.986000557074444,0.0005066925964181,0.0005066925964181,0.0,0.0,0.0840943792593684,0.0788789160495224,0.0289747956102554,0.1533634167733851,0.0,0.947013332290482,0.040193116613945,nonuniformity_degradation
IRCLT-0341,38,118,nonuniformity_degradation,degraded,22274739101.86415,14.631161958053776,0.9677209980925588,0.9677209980925588,1.0367334549080782,0.9645680818592516,0.6648858192345936,0.5845820916654356,0.9447110405318114,0.0611632782401942,0.9779906730373192,0.0005362761576993,0.0005362761576993,0.0,0.0,0.087212071958281,0.0801320828650056,0.0327051273941746,0.1622944030278046,0.0074566635145245,0.9423916949359308,0.0361072699357609,nonuniformity_degradation
IRCLT-0341,39,121,nonuniformity_degradation,degraded,23093957263.925808,15.504715730038727,0.9741581869895038,0.9741581869895038,1.0536201952159991,0.9491086109971472,0.680189508997476,0.5919873582704741,0.9335391230577852,0.0650168232438372,0.9818616225726324,0.0005788427612951,0.0005788427612951,0.0,0.0,0.087416930486392,0.0810714850917977,0.0315526512833724,0.1638382036183786,0.0041623010224202,0.9418923212610324,0.0432388126099223,nonuniformity_degradation
IRCLT-0341,40,123,nonuniformity_degradation,degraded,21853249288.598476,15.780352799811334,0.9640928800701416,0.9640928800701416,1.0341458796926948,0.966981563855535,0.6613059195042941,0.5883315649395318,0.9242377247319546,0.0698683051685361,0.9673924081829182,0.0005561917170422,0.0005561917170422,0.0,0.0,0.0864061824895499,0.0808632988208555,0.0292495617330573,0.1604707387454118,0.0017372659796501,0.9434608845418164,0.0346469866753735,nonuniformity_degradation
IRCLT-0341,41,126,nonuniformity_degradation,degraded,22448350967.61289,15.222765954174172,0.9282568940629254,0.9282568940629254,1.0590354095885923,0.9442554903697448,0.6435866989386947,0.5624501024214857,0.9268467965810392,0.0624828180884843,0.9865586143433658,0.0005331976755611,0.0005331976755611,0.0,0.0,0.0848138285589235,0.07902829516767,0.0321418521736301,0.1571376125775981,0.0,0.9314382823115234,0.0551333193447588,nonuniformity_degradation
IRCLT-0341,42,130,nonuniformity_degradation,degraded,22361189121.048798,15.743435222102502,0.967743410446436,0.967743410446436,1.047766291305664,0.9544113112799798,0.657398771731276,0.5789382141708665,0.9187479763544788,0.0643898439870223,0.9645588268219948,0.0005559421355325,0.0005559421355325,0.0,0.0,0.0886995969952397,0.0826380210054372,0.0309808063965682,0.1683327233272972,0.0030314427401266,0.9392770270734168,0.0421340834928419,nonuniformity_degradation
IRCLT-0341,43,134,nonuniformity_degradation,degraded,20900065205.442013,15.264669959157532,0.9550117562467,0.9550117562467,1.0498405308008465,0.9525256176165854,0.6552060070040272,0.566792278425721,0.9059603279738074,0.0761994651857488,0.969667004271003,0.0005537267581402,0.0005537267581402,0.0,0.0,0.0885793877343563,0.0827702752483539,0.0310284362268122,0.1686270653869368,0.0013999622823513,0.9295554542815588,0.0505734498237423,nonuniformity_degradation
IRCLT-0341,44,135,nonuniformity_degradation,degraded,21838502735.148613,15.624684598485564,0.958865738941492,0.958865738941492,1.0382906212321967,0.9631214802010296,0.6707489383037956,0.5834766358342457,0.9251622238477658,0.0666454142584582,0.9724975333073692,0.00055852754202,0.00055852754202,0.0,0.0,0.0900097788432524,0.0831146025448797,0.0323496652098925,0.1717777935917709,0.0067014785037007,0.9382107565738954,0.0382215691086731,nonuniformity_degradation
IRCLT-0341,45,138,nonuniformity_degradation,degraded,21901881073.913124,15.30642850261993,0.949000219772461,0.949000219772461,1.041689399118598,0.95997905022949,0.658993831541966,0.5549522861936563,0.904484910066522,0.0723663883359523,0.983996885752322,0.0005779849416093,0.0005779849416093,0.0,0.0,0.0918857394068347,0.0853425326460264,0.0302788256830911,0.1770775656588586,0.0068313633615745,0.9149363815500092,0.0564188365460689,nonuniformity_degradation
IRCLT-0341,46,142,nonuniformity_degradation,degraded,22423401269.013527,15.449593538229092,0.9639021233196248,0.9639021233196248,1.0474149769449357,0.9547314312009992,0.6456429719366761,0.5620330400967031,0.9232857444482798,0.0714251197629528,0.9753684178187662,0.0005018145998191,0.0005018145998191,0.0,0.0,0.0917394079022121,0.0851947109281347,0.0323146616610417,0.1784171436207179,0.0045503617193118,0.9213224246591524,0.0541035107437768,nonuniformity_degradation
IRCLT-0341,47,145,nonuniformity_degradation,degraded,22770146918.03442,15.361338477777462,0.989786092484936,0.989786092484936,1.0344217686289936,0.9667236617858346,0.674554592722267,0.582281904010693,0.931958473075757,0.0667584724996885,0.9733062630208268,0.0005775408712211,0.0005775408712211,0.0,0.0,0.0922104309652109,0.0852416691813187,0.0342292358343491,0.1806138461976826,0.0050468708356836,0.934877826507592,0.0377671129187173,nonuniformity_degradation
IRCLT-0341,48,146,nonuniformity_degradation,degraded,21900588600.83695,14.681095728949824,0.9468813459188782,0.9468813459188782,1.0395151972597647,0.961986897965581,0.6807822772144788,0.5914588993905485,0.925042089816061,0.0718957642398811,0.9799898228563032,0.0006094728685253,0.0006094728685253,0.0,0.0,0.0925842923792592,0.0853124431286353,0.0319021218255481,0.1789838760271923,0.0095591707626575,0.9341726127198032,0.0401454814635575,nonuniformity_degradation
IRCLT-0341,49,148,nonuniformity_degradation,degraded,23134627698.13521,14.63366182585332,0.9656093693328716,0.9656093693328716,1.0324079415669905,0.9686093643198816,0.6604883345039223,0.5791136020628586,0.91429773202914,0.0947419705835412,0.980420499786682,0.0006331849056848,0.0006331849056848,0.0,0.0,0.0908447108969107,0.0829682037226006,0.0351899703671733,0.174580601192656,0.0096394531763677,0.9359144043976034,0.0368613989779753,nonuniformity_degradation
IRCLT-0341,50,152,nonuniformity_degradation,degraded,21946787589.148933,15.12887589296542,0.9781569085238758,0.9781569085238758,1.0404180765416666,0.961152081597798,0.6806270760255029,0.5757768821023135,0.932837845264768,0.0933329657676972,0.9618744645503164,0.0006283477143223,0.0006283477143223,0.0,0.0,0.0935319818169621,0.0873207940555557,0.0345065986744797,0.1872255650208544,0.0,0.9292725849769454,0.0436924060899863,nonuniformity_degradation
IRCLT-0341,51,154,nonuniformity_degradation,degraded,22741076571.696857,15.678037760983427,0.9511886415764144,0.9511886415764144,1.0540346600614907,0.9487354049075214,0.6601154836483312,0.5721259146040676,0.9128047034546602,0.0896535959150885,0.94037787772879,0.0006021475252411,0.0006021475252411,0.0,0.0,0.0929862608590133,0.0865177185428758,0.0342045853697698,0.1844700068008426,0.001948230934868,0.9272512838740632,0.0512463202963596,nonuniformity_degradation
IRCLT-0341,52,158,nonuniformity_degradation,degraded,21339999683.168148,15.760932405432255,0.9302048176263172,0.9302048176263172,1.0637604245951469,0.9400612928240742,0.6895084467526238,0.6039035463253897,0.9313997100227268,0.0944222959170351,0.9734292001489248,0.0006139392430784,0.0006139392430784,0.0,0.0,0.0925600337131429,0.0862354112538466,0.0351367914405349,0.1842595458995826,0.0,0.9341874801974904,0.0500068001600448,nonuniformity_degradation
IRCLT-0341,53,161,nonuniformity_degradation,degraded,23375932650.83138,15.444949981201932,0.9499146712506552,0.9499146712506552,1.047742751158782,0.9544327545039282,0.6545339592136982,0.5644877388552006,0.9032097721458352,0.0830658478901869,0.9622848311298496,0.0005943157638393,0.0005943157638393,0.0,0.0,0.097930071504962,0.0904232836190603,0.0340925466236382,0.1981664643116713,0.0085633093352923,0.9137397618152276,0.0560453994050748,nonuniformity_degradation
IRCLT-0341,54,166,nonuniformity_degradation,degraded,23741419475.259483,15.152614061635742,0.9903164707968768,0.9903164707968768,1.0182059232446898,0.9821196058389904,0.6445920460999165,0.5481577792801753,0.8992122314291675,0.0968623581688441,0.9585432914075048,0.0007218163183245,0.0007218163183245,0.0,0.0,0.0987951090999544,0.0906463921802487,0.0365034808513817,0.2015602000610093,0.0098630647903558,0.8985621604856855,0.0545294973127488,nonuniformity_degradation
IRCLT-0341,55,167,nonuniformity_degradation,degraded,23206417579.866547,15.405574995925436,0.9821958149756002,0.9821958149756002,1.015018569509213,0.9852036504943203,0.6611158341318294,0.5773022658174787,0.9113146173343524,0.0933590249587939,0.9624910315432184,0.0006671907681663,0.0006671907681663,0.0,0.0,0.0972135562752834,0.0892981712670764,0.0375188008547507,0.197804394254324,0.0072625053396989,0.9247982528019963,0.0339092219632437,nonuniformity_degradation
IRCLT-0341,56,171,nonuniformity_degradation,degraded,22476331078.63463,15.690225935990952,0.987266074690954,0.987266074690954,1.0473204069948574,0.9548176406390888,0.6485091377983071,0.5775274911359961,0.907580091065005,0.0974690942506451,0.972953932453107,0.000688143400443,0.000688143400443,0.0,0.0,0.099077541263133,0.0915883114027853,0.0342220413223472,0.2021531999870773,0.0083078901395325,0.9220465343082208,0.0484683639679822,nonuniformity_degradation
IRCLT-0341,57,174,nonuniformity_degradation,degraded,23060245677.23097,14.992088961502596,0.9660674653945136,0.9660674653945136,1.029593711017476,0.97125690386334,0.6288895420200511,0.5542267609276734,0.8949799692576257,0.0815194702981026,0.9594705413290594,0.0006657638913734,0.0006657638913734,0.0,0.0,0.0980962476481523,0.0907160751272534,0.0347079596522281,0.1996010278905434,0.0070796236468612,0.9048220503535332,0.0551339994558039,nonuniformity_degradation
IRCLT-0341,58,178,nonuniformity_degradation,degraded,22497554985.73403,16.702428317090117,0.9604002171240688,0.9604002171240688,1.0757050270384587,0.929622875104634,0.6377619882699095,0.5492809971052194,0.9028741120499798,0.0980740078209704,0.9594678740205236,0.0007382575309841,0.0007382575309841,0.0,0.0,0.0971037611587641,0.0907474850521329,0.0351552130195901,0.1993401020221179,0.0001771110194065,0.9019119317156292,0.0765932897213343,nonuniformity_degradation
IRCLT-0341,59,183,nonuniformity_degradation,degraded,22580202167.5538,14.605358652860774,0.9644176381297418,0.9644176381297418,1.045677839268182,0.9563174836906272,0.6491985854425316,0.5579902261811026,0.8874034290543452,0.1070558977225717,0.9593556841176736,0.0006778429803131,0.0006778429803131,0.0,0.0,0.0996893477379635,0.0926125698077181,0.0393154329458079,0.2098394736708157,0.0,0.9054437044029808,0.0603414129771047,nonuniformity_degradation
IRCLT-0341,60,187,nonuniformity_degradation,degraded,20097522621.880577,16.39057282043566,0.9318078907413286,0.9318078907413286,1.068757792330593,0.9356656926162326,0.6410650856834427,0.5575579673291287,0.878593354622814,0.1087465332226765,0.9756803619167403,0.000718751954141,0.000718751954141,0.0,0.0,0.1018090348635349,0.0952659828277901,0.0363502890874708,0.2156167935394428,0.0,0.901697927350201,0.0710947957055978,nonuniformity_degradation
IRCLT-0341,61,188,nonuniformity_degradation,degraded,21893052061.9786,15.711532490066688,0.9555326719941802,0.9555326719941802,1.0573291658364272,0.9457792637441572,0.6573338617308011,0.5415582669183506,0.8985294999081898,0.097164589191985,0.963500631066044,0.0007307143324552,0.0007307143324552,0.0,0.0,0.0979858318631233,0.0904412971789805,0.0365771240773983,0.2004896541922009,0.0060040771888195,0.8942889825686221,0.0746539574442665,nonuniformity_degradation
